"prey","bait","Specificity_score","In_frame_score","In_frame_prey_transcripts","Sum_scores","Borda_scores"
"AT1G33415","NINJA_SE",0.198595593313334,0,"0",0.198595593313334,2.22495332918482
"AT1G33420","NINJA_SE",0.385814403187145,0,"0",0.385814403187145,3.51630880183576
"AT1G33440","NINJA_SE",0.0961899701961475,0,"0",0.0961899701961475,1.86913526464822
"AT1G33470","NINJA_SE",0.191591748283198,0,"0",0.191591748283198,2.1954664074093
"AT1G33475","EMPTY_SE",0.151571303154866,0,"0",0.151571303154866,2.05017201834862
"AT1G33480","EMPTY_SE",0.127549938595946,0,"0",0.127549938595946,1.95222495222495
"AT1G33490","EMPTY_SE",0.225834317769968,0,"0",0.225834317769968,2.34972617743702
"AT1G33520","NINJA_SE",0.211112675602697,0.298182762201454,"AT1G33520.1",0.509295437804151,3.066247409419
"AT1G33560","EMPTY_SE",0.357967231182869,0,"0",0.357967231182869,3.23550260161375
"AT1G33590","EMPTY_SE",0.0720172792977243,0,"0",0.0720172792977243,1.7816626526036
"AT1G33590","NINJA_SE",0,0.763655244029076,"AT1G33590.1,AT1G33590.2,AT1G33590.3",0.763655244029076,2.04889928847715
"AT1G33600","EMPTY_SE",0.344906524579555,0,"0",0.344906524579555,3.13045381584707
"AT1G33612","EMPTY_SE",0.0558049185376315,0,"0",0.0558049185376315,1.7383518353456
"AT1G33612","NINJA_SE",0,0.298182762201454,"AT1G33612.1",0.298182762201454,1.92343210651365
"AT1G33680","NINJA_SE",0.239382116546603,0.298182762201454,"AT1G33680.1",0.537564878748057,3.31961315280464
"AT1G33700","NINJA_SE",0.0821014010130188,0.298182762201454,"AT1G33700.1,AT1G33700.2,AT1G33700.3,AT1G33700.4",0.380284163214473,2.27364739547454
"AT1G33760","NINJA_SE",0.247337886747199,0,"0",0.247337886747199,2.45978329415812
"AT1G33780","EMPTY_SE",0.0459896435265852,0,"0",0.0459896435265852,1.71131142310147
"AT1G33790","NINJA_SE",0.446749535250743,0,"0",0.446749535250743,4.3304400484457
"AT1G33800","EMPTY_SE",0.453404044540438,0,"0",0.453404044540438,4.44299471885679
"AT1G33810","NINJA_SE",0.48057047637471,0.298182762201454,"AT1G33810.1",0.778753238576164,11.2880820836622
"AT1G33970","EMPTY_SE",0.475426669725786,0,"0",0.475426669725786,4.86186968838527
"AT1G33970","NINJA_SE",0,0.298182762201454,"AT1G33970.1,AT1G33970.2,AT1G33970.3,AT1G33970.4,AT1G33970.5",0.298182762201454,1.92300107565436
"AT1G33980","NINJA_SE",0.463928015788345,0,"0",0.463928015788345,4.63297700032394
"AT1G33990","NINJA_SE",0.406717272322135,0,"0",0.406717272322135,3.75577731092437
"AT1G34000","EMPTY_SE",0.0587569839940764,0,"0",0.0587569839940764,1.7445718467919
"AT1G34010","NINJA_SE",0.160002172097395,0.298182762201454,"AT1G34010.1,AT1G34010.2",0.458184934298848,2.69290152513651
"AT1G34020","EMPTY_SE",0.310290277869538,0,"0",0.310290277869538,2.84579160310407
"AT1G34030","NINJA_SE",0.485995510391375,0.911786085150571,"AT1G34030.1",1.39778159554195,30.4297872340426
"AT1G34047","NINJA_SE",0.134104981146216,0,"0",0.134104981146216,1.97359705611776
"AT1G34050","NINJA_SE",0.401608604654379,0,"0",0.401608604654379,3.69083870967742
"AT1G34060","NINJA_SE",0.109130231451247,0,"0",0.109130231451247,1.89238301062938
"AT1G34065","EMPTY_SE",0.340705896713273,0,"0",0.340705896713273,3.08011486001436
"AT1G34110","NINJA_SE",0.189832556856465,0,"0",0.189832556856465,2.18462321792261
"AT1G34120","NINJA_SE",0.360232897248326,0,"0",0.360232897248326,3.25217918593193
"AT1G34130","NINJA_SE",0.450501811354827,0,"0",0.450501811354827,4.3875651907148
"AT1G34150","EMPTY_SE",0.0627078416909425,0,"0",0.0627078416909425,1.7545595812546
"AT1G34160","EMPTY_SE",0.321443595012214,0,"0",0.321443595012214,2.92574156154108
"AT1G34180","EMPTY_SE",0.128920892146499,0,"0",0.128920892146499,1.9546262129288
"AT1G34190","EMPTY_SE",0.129508618331053,0,"0",0.129508618331053,1.9565871676775
"AT1G34190","NINJA_SE",0,0.298182762201454,"AT1G34190.1",0.298182762201454,1.92274254985436
"AT1G34200","EMPTY_SE",0.217092524695551,0,"0",0.217092524695551,2.30491539081386
"AT1G34210","EMPTY_SE",0.0188047522357845,0,"0",0.0188047522357845,1.64264931087289
"AT1G34220","EMPTY_SE",0.173220047558134,0,"0",0.173220047558134,2.11588914094092
"AT1G34260","EMPTY_SE",0.0356488575143774,0,"0",0.0356488575143774,1.68562897776381
"AT1G34270","NINJA_SE",0.227894343390428,0,"0",0.227894343390428,2.35604854208995
"AT1G34300","EMPTY_SE",0.0868896093647402,0,"0",0.0868896093647402,1.82206556820112
"AT1G34315","NINJA_SE",0.196176036157925,0,"0",0.196176036157925,2.2101684438263
"AT1G34317","EMPTY_SE",0.0155209372132913,0,"0",0.0155209372132913,1.63582294406954
"AT1G34320","EMPTY_SE",0.473892303030419,0,"0",0.473892303030419,4.81711013809363
"AT1G34340","NINJA_SE",0.498610202287234,0,"0",0.498610202287234,5.3814122663991
"AT1G34350","NINJA_SE",0.451730412919392,0.841484942886812,"AT1G34350.1,AT1G34350.2",1.2932153558062,14.0307390451275
"AT1G34355","NINJA_SE",0.162164790964698,0,"0",0.162164790964698,2.07205292896122
"AT1G34360","EMPTY_SE",0.301518627036026,0,"0",0.301518627036026,2.7803265940902
"AT1G34370","EMPTY_SE",0.473909861986179,0,"0",0.473909861986179,4.81548821548822
"AT1G34380","EMPTY_SE",0.235650854309576,0,"0",0.235650854309576,2.39337312433759
"AT1G34418","NINJA_SE",0.392712569252078,0,"0",0.392712569252078,3.58027369826435
"AT1G34420","EMPTY_SE",0.269004864345576,0,"0",0.269004864345576,2.57446297851914
"AT1G34420","NINJA_SE",0,0.298182762201454,"AT1G34420.1",0.298182762201454,1.92257023793521
"AT1G34430","EMPTY_SE",0.436875301764167,0,"0",0.436875301764167,4.15957343674261
"AT1G34440","NINJA_SE",0.0111084784230817,0,"0",0.0111084784230817,1.62350537308915
"AT1G34460","NINJA_SE",0.122862973026661,0,"0",0.122862973026661,1.94127228305131
"AT1G34470","NINJA_SE",0.334892589035784,0,"0",0.334892589035784,3.02645129435
"AT1G34510","NINJA_SE",0.0961899701961475,0.298182762201454,"AT1G34510.1",0.394372732397601,2.36461835216313
"AT1G34550","NINJA_SE",0.371542715218029,0,"0",0.371542715218029,3.36095879680401
"AT1G34570","NINJA_SE",0.144415050626789,0,"0",0.144415050626789,2.00617197362884
"AT1G34630","NINJA_SE",0.307035818219411,0,"0",0.307035818219411,2.81646317447814
"AT1G34640","EMPTY_SE",0.0273527872533294,0,"0",0.0273527872533294,1.66186381594237
"AT1G34640","NINJA_SE",0,0.860695742471443,"AT1G34640.1",0.860695742471443,2.10096954265008
"AT1G34650","NINJA_SE",0.213033417369829,0,"0",0.213033417369829,2.28868618979037
"AT1G34670","EMPTY_SE",0.195360969391013,0,"0",0.195360969391013,2.20539707016191
"AT1G34670","NINJA_SE",0,1,"AT1G34670.1",1,2.21908456167572
"AT1G34750","NINJA_SE",0.249298673795997,0,"0",0.249298673795997,2.46260689892671
"AT1G34770","NINJA_SE",0.105906481075994,0,"0",0.105906481075994,1.87772428884026
"AT1G34780","NINJA_SE",0.0387472221044928,0,"0",0.0387472221044928,1.68974480151229
"AT1G34844","EMPTY_SE",0.234105526303391,0,"0",0.234105526303391,2.38353424809733
"AT1G35140","NINJA_SE",0.40949384033834,0,"0",0.40949384033834,3.77527496700396
"AT1G35160","EMPTY_SE",0.157056746667446,0,"0",0.157056746667446,2.05115211779329
"AT1G35160","NINJA_SE",0,0.796313603322949,"AT1G35160.1,AT1G35160.2",0.796313603322949,2.06626535034915
"AT1G35170","NINJA_SE",0.122862973026661,0,"0",0.122862973026661,1.93995569019306
"AT1G35183","EMPTY_SE",0.339782233097797,0,"0",0.339782233097797,3.0631826943671
"AT1G35183","NINJA_SE",0,0.298182762201454,"AT1G35183.1,AT1G35183.2,AT1G35183.3",0.298182762201454,1.92205348743448
"AT1G35190","NINJA_SE",0.227489496545249,0.298182762201454,"AT1G35190.1,AT1G35190.2",0.525672258746703,3.20576808129109
"AT1G35210","NINJA_SE",0,0.298182762201454,"AT1G35210.1",0.298182762201454,1.92179521633969
"AT1G35220","EMPTY_SE",0.397250340949006,0,"0",0.397250340949006,3.62657425407827
"AT1G35230","EMPTY_SE",0.332499204239828,0,"0",0.332499204239828,3.00378045365444
"AT1G35260","NINJA_SE",0.122862973026661,0,"0",0.122862973026661,1.93951722267426
"AT1G35310","EMPTY_SE",0.0620512826828156,0,"0",0.0620512826828156,1.74997960681948
"AT1G35320","NINJA_SE",0.294874388605246,0.639719626168224,"AT1G35320.1,AT1G35320.2",0.934594014773471,4.21390689451974
"AT1G35340","EMPTY_SE",0.218587653298422,0,"0",0.218587653298422,2.3071463139216
"AT1G35420","EMPTY_SE",0.16685628742515,0,"0",0.16685628742515,2.09870866757973
"AT1G35430","NINJA_SE",0.0408126773324166,0,"0",0.0408126773324166,1.6941483060886
"AT1G35460","NINJA_SE",0.201705414528071,0,"0",0.201705414528071,2.23015749259317
"AT1G35470","EMPTY_SE",0.411125670978097,0,"0",0.411125670978097,3.79162248144221
"AT1G35490","NINJA_SE",0.122862973026661,0,"0",0.122862973026661,1.93881608676005
"AT1G35510","EMPTY_SE",0.0500679547372468,0,"0",0.0500679547372468,1.71761409127302
"AT1G35515","EMPTY_SE",0.16685628742515,0,"0",0.16685628742515,2.09799031832184
"AT1G35515","NINJA_SE",0,0.298182762201454,"AT1G35515.1",0.298182762201454,1.92162307416697
"AT1G35516","NINJA_SE",0.403466852761392,1,"AT1G35516.1,AT1G35516.2",1.40346685276139,11.4752607649104
"AT1G35530","EMPTY_SE",0.465304693491292,0,"0",0.465304693491292,4.62847896440129
"AT1G35550","NINJA_SE",0.0961899701961475,0,"0",0.0961899701961475,1.86280553987757
"AT1G35560","NINJA_SE",0.262518589398238,0,"0",0.262518589398238,2.53222379603399
"AT1G35580","NINJA_SE",0.457114996016056,1,"AT1G35580.1",1.45711499601606,25.0912280701754
"AT1G35610","NINJA_SE",0.122862973026661,0,"0",0.122862973026661,1.93820300853774
"AT1G35620","NINJA_SE",0.0239240353964908,0,"0",0.0239240353964908,1.65181905678537
"AT1G35660","EMPTY_SE",0.43118426919559,0,"0",0.43118426919559,4.06076093128904
"AT1G35660","NINJA_SE",0,0.737019730010384,"AT1G35660.1",0.737019730010384,2.03095711445612
"AT1G35670","EMPTY_SE",0.00469034916754757,0,"0",0.00469034916754757,1.60678575440962
"AT1G35680","EMPTY_SE",0.286101251400255,0,"0",0.286101251400255,2.67210562371551
"AT1G35710","EMPTY_SE",0.182270231415517,0,"0",0.182270231415517,2.14669535197879
"AT1G35720","EMPTY_SE",0.0031491743378553,0,"0",0.0031491743378553,1.60300381080475
"AT1G35720","NINJA_SE",0,0.918068535825545,"AT1G35720.1",0.918068535825545,2.13494551425586
"AT1G35780","NINJA_SE",0.158301222873943,0.298182762201454,"AT1G35780.1,AT1G35780.2,AT1G35780.3,AT1G35780.4",0.456483985075397,2.68078725398313
"AT1G35830","EMPTY_SE",0.277507737159505,0,"0",0.277507737159505,2.61861458651205
"AT1G35880","NINJA_SE",0.0961899701961475,0,"0",0.0961899701961475,1.8619163339698
"AT1G35895","EMPTY_SE",0.242942173382559,0,"0",0.242942173382559,2.4246157323689
"AT1G35895","NINJA_SE",0,0.298182762201454,"AT1G35895.1",0.298182762201454,1.92119285362468
"AT1G35910","NINJA_SE",0.323088118127812,0,"0",0.323088118127812,2.9259410801964
"AT1G36050","EMPTY_SE",0.475352947200121,0,"0",0.475352947200121,4.819274401887
"AT1G36060","NINJA_SE",0.451514506323225,0,"0",0.451514506323225,4.37548439730777
"AT1G36070","EMPTY_SE",0.0275931618943033,0,"0",0.0275931618943033,1.65993500464253
"AT1G36070","NINJA_SE",0,0.298182762201454,"AT1G36070.1,AT1G36070.2,AT1G36070.3,AT1G36070.4,AT1G36070.5",0.298182762201454,1.92102081934184
"AT1G36160","EMPTY_SE",0.48300732467357,0,"0",0.48300732467357,4.97922710920274
"AT1G36160","NINJA_SE",0,0.298182762201454,"AT1G36160.1,AT1G36160.2",0.298182762201454,1.92084881586605
"AT1G36180","EMPTY_SE",0.188867649622149,0,"0",0.188867649622149,2.17267571399635
"AT1G36240","EMPTY_SE",0.0296036175710594,0,"0",0.0296036175710594,1.66761242178087
"AT1G36280","NINJA_SE",0.378723732907915,0.298182762201454,"AT1G36280.1,AT1G36280.2",0.676906495109368,5.59473203807537
"AT1G36310","NINJA_SE",0.386425243482529,0,"0",0.386425243482529,3.49568192928141
"AT1G36320","NINJA_SE",0.392198124813327,0,"0",0.392198124813327,3.55859666583727
"AT1G36340","NINJA_SE",0,0.298182762201454,"AT1G36340.1,AT1G36340.2",0.298182762201454,1.92059086839749
"AT1G36370","EMPTY_SE",0.186499417521619,0,"0",0.186499417521619,2.16238282431207
"AT1G36380","EMPTY_SE",0.193481343324884,0,"0",0.193481343324884,2.19299769997444
"AT1G36510","NINJA_SE",0,0.298182762201454,"AT1G36510.1",0.298182762201454,1.92041894190314
"AT1G36730","EMPTY_SE",0.353942338131297,0,"0",0.353942338131297,3.17657510920264
"AT1G36940","NINJA_SE",0.133150178882319,0,"0",0.133150178882319,1.96249371083566
"AT1G36980","EMPTY_SE",0.401506833267683,0,"0",0.401506833267683,3.66404782237404
"AT1G36980","NINJA_SE",0,0.89527518172378,"AT1G36980.1,AT1G36980.2",0.89527518172378,2.11975692900548
"AT1G36990","EMPTY_SE",0.0612783753516919,0,"0",0.0612783753516919,1.74528148389196
"AT1G37020","EMPTY_SE",0.151571303154866,0,"0",0.151571303154866,2.04022824536377
"AT1G37130","EMPTY_SE",0.0167553380881059,0,"0",0.0167553380881059,1.63320771953865
"AT1G37130","NINJA_SE",0,0.749584631360332,"AT1G37130.1",0.749584631360332,2.03674166904016
"AT1G37150","NINJA_SE",0.376091347606321,0,"0",0.376091347606321,3.38909952606635
"AT1G40390","EMPTY_SE",0.353048188642858,0,"0",0.353048188642858,3.16696191319752
"AT1G40390","NINJA_SE",0,0.298182762201454,"AT1G40390.1",0.298182762201454,1.92007518124049
"AT1G41830","NINJA_SE",0.402126594261783,0,"0",0.402126594261783,3.66968867601779
"AT1G41880","NINJA_SE",0.464404601300466,0.605451713395639,"AT1G41880.1,AT1G41880.2",1.0698563146961,10.912004069176
"AT1G42430","EMPTY_SE",0.242658606422779,0,"0",0.242658606422779,2.42037569808766
"AT1G42440","NINJA_SE",0.229032559912881,0,"0",0.229032559912881,2.35178688884017
"AT1G42470","NINJA_SE",0.415445737461067,0,"0",0.415445737461067,3.83397372888929
"AT1G42480","NINJA_SE",0.460453306430241,0,"0",0.460453306430241,4.5216566550743
"AT1G42540","NINJA_SE",0.319076417200694,0,"0",0.319076417200694,2.89143473279871
"AT1G42960","NINJA_SE",0.476062023482003,0.298182762201454,"AT1G42960.1",0.774244785683456,10.7560792178491
"AT1G42970","EMPTY_SE",0.16685628742515,0,"0",0.16685628742515,2.09389488067932
"AT1G42990","NINJA_SE",0.107432035265191,0,"0",0.107432035265191,1.87772428884026
"AT1G43130","EMPTY_SE",0.472113646757097,0,"0",0.472113646757097,4.73994697304463
"AT1G43160","NINJA_SE",0.215013146404676,0,"0",0.215013146404676,2.28454288909004
"AT1G43170","EMPTY_SE",0.497132214643517,0,"0",0.497132214643517,5.29246330331812
"AT1G43170","NINJA_SE",0,0.887902388369678,"AT1G43170.1,AT1G43170.8",0.887902388369678,2.11463775258748
"AT1G43190","EMPTY_SE",0.0334097389226568,0,"0",0.0334097389226568,1.67235734331151
"AT1G43190","NINJA_SE",0,0.298182762201454,"AT1G43190.1,AT1G43190.2,AT1G43190.3",0.298182762201454,1.91973154362416
"AT1G43245","EMPTY_SE",0.192150844559069,0,"0",0.192150844559069,2.18362257621253
"AT1G43560","NINJA_SE",0.481685559855566,0.876220145379024,"AT1G43560.1",1.35790570523459,24.023516237402
"AT1G43580","NINJA_SE",0.0100341792214465,0,"0",0.0100341792214465,1.6165322884485
"AT1G43670","NINJA_SE",0.347676871647169,0,"0",0.347676871647169,3.11680953072788
"AT1G43690","NINJA_SE",0.362643870486307,0,"0",0.362643870486307,3.2502083175517
"AT1G43700","EMPTY_SE",0.453838454952872,0,"0",0.453838454952872,4.4001640857348
"AT1G43700","NINJA_SE",0,1,"AT1G43700.1",1,2.21679152673728
"AT1G43710","NINJA_SE",0.0128181258549932,0.90404984423676,"AT1G43710.1",0.916867970091753,2.21724975453465
"AT1G43800","EMPTY_SE",0.491571545424352,0,"0",0.491571545424352,5.15387387387387
"AT1G43800","NINJA_SE",0,0.298182762201454,"AT1G43800.1",0.298182762201454,1.91947389612133
"AT1G43850","EMPTY_SE",0.478236996778942,0,"0",0.478236996778942,4.85856641376968
"AT1G43860","NINJA_SE",0.190384988612676,0,"0",0.190384988612676,2.17542970136389
"AT1G43890","NINJA_SE",0.385306961027311,0.841484942886812,"AT1G43890.3",1.22679190391412,7.70028715003589
"AT1G43900","NINJA_SE",0.0512476519675815,0,"0",0.0512476519675815,1.71699547801032
"AT1G43910","NINJA_SE",0.0570093468663583,0,"0",0.0570093468663583,1.73203616986921
"AT1G43950","EMPTY_SE",0.151571303154866,0,"0",0.151571303154866,2.03761219546944
"AT1G43980","NINJA_SE",0.122862973026661,0,"0",0.122862973026661,1.93357368183867
"AT1G44000","EMPTY_SE",0.0675363025100584,0,"0",0.0675363025100584,1.76010173524224
"AT1G44050","NINJA_SE",0.122862973026661,0.598026998961578,"AT1G44050.1",0.72088997198824,2.55240928019036
"AT1G44100","EMPTY_SE",0.157619408794622,0,"0",0.157619408794622,2.04616338404311
"AT1G44100","NINJA_SE",0,0.62803738317757,"AT1G44100.1",0.62803738317757,1.9729617878328
"AT1G44110","EMPTY_SE",0.404164346995405,0,"0",0.404164346995405,3.69179143004646
"AT1G44120","NINJA_SE",0.140076903722123,0,"0",0.140076903722123,1.98482675671925
"AT1G44125","NINJA_SE",0.189242910490682,0,"0",0.189242910490682,2.16970922882427
"AT1G44170","NINJA_SE",0.407113224163117,1,"AT1G44170.1,AT1G44170.2,AT1G44170.3",1.40711322416312,11.9051054384018
"AT1G44180","EMPTY_SE",0.4585354070247,0,"0",0.4585354070247,4.47543548555335
"AT1G44350","NINJA_SE",0.334154988531895,0,"0",0.334154988531895,3.00167902616482
"AT1G44414","NINJA_SE",0.421203093353333,0.67533748701973,"AT1G44414.1",1.09654058037306,8.24322766570605
"AT1G44446","EMPTY_SE",0.0155209372132913,0,"0",0.0155209372132913,1.62942427464682
"AT1G44542","NINJA_SE",0.229433972348431,0,"0",0.229433972348431,2.34998356884653
"AT1G44608","NINJA_SE",0.304684853973886,0,"0",0.304684853973886,2.79263212705025
"AT1G44740","EMPTY_SE",0.174437610750837,0,"0",0.174437610750837,2.1092321305673
"AT1G44750","EMPTY_SE",0.174696257219359,0,"0",0.174696257219359,2.11016574042197
"AT1G44760","NINJA_SE",0.206008746276081,0,"0",0.206008746276081,2.24052219321149
"AT1G44770","EMPTY_SE",0.201271560378609,0,"0",0.201271560378609,2.21977339748564
"AT1G44770","NINJA_SE",0,0.782969885773624,"AT1G44770.1,AT1G44770.2",0.782969885773624,2.05439310509935
"AT1G44780","NINJA_SE",0.223147512338349,0,"0",0.223147512338349,2.31886721072259
"AT1G44790","NINJA_SE",0.227462451855242,0.298182762201454,"AT1G44790.1",0.525645214056696,3.20217926710949
"AT1G44800","NINJA_SE",0.205528635204772,0,"0",0.205528635204772,2.23853498200031
"AT1G44810","EMPTY_SE",0.427102878003682,0,"0",0.427102878003682,3.97756558820803
"AT1G44820","NINJA_SE",0.0746988958648443,0,"0",0.0746988958648443,1.77922454903587
"AT1G44830","NINJA_SE",0.0715965260860632,0,"0",0.0715965260860632,1.76997648611856
"AT1G44835","NINJA_SE",0.23560363374882,1,"AT1G44835.1,AT1G44835.2",1.23560363374882,4.25022288261516
"AT1G44890","NINJA_SE",0.373750697799925,0,"0",0.373750697799925,3.34967600905613
"AT1G44900","NINJA_SE",0.206971884513508,0,"0",0.206971884513508,2.24392029705559
"AT1G44910","NINJA_SE",0.114118357999556,0,"0",0.114118357999556,1.89547623254992
"AT1G44920","NINJA_SE",0.142439732095791,0,"0",0.142439732095791,1.98961279851611
"AT1G44960","NINJA_SE",0.480791980800571,0,"0",0.480791980800571,4.89626840123245
"AT1G45000","EMPTY_SE",0.00729716294149006,0,"0",0.00729716294149006,1.60817091454273
"AT1G45000","NINJA_SE",0,0.700415368639668,"AT1G45000.1,AT1G45000.2",0.700415368639668,2.01030782926486
"AT1G45010","NINJA_SE",0.213033417369829,0,"0",0.213033417369829,2.27605962548406
"AT1G45050","NINJA_SE",0.472267878189692,0.298182762201454,"AT1G45050.1,AT1G45050.2",0.770450640391146,10.3712835387962
"AT1G45110","NINJA_SE",0.287083634069607,0,"0",0.287083634069607,2.66563121272366
"AT1G45130","NINJA_SE",0.423831943421275,0,"0",0.423831943421275,3.9284013916865
"AT1G45145","NINJA_SE",0.191073566989909,0,"0",0.191073566989909,2.17465788139888
"AT1G45150","NINJA_SE",0.394922017676322,0,"0",0.394922017676322,3.57014478282576
"AT1G45160","NINJA_SE",0.383790842019591,0,"0",0.383790842019591,3.44903536977492
"AT1G45163","EMPTY_SE",0.3266073697722,0,"0",0.3266073697722,2.93776104073947
"AT1G45165","NINJA_SE",0.366602090010306,0,"0",0.366602090010306,3.27726856095325
"AT1G45170","NINJA_SE",0.493292392553035,0.841484942886812,"AT1G45170.1,AT1G45170.2",1.33477733543985,28.8346774193548
"AT1G45180","NINJA_SE",0.298561552542269,0,"0",0.298561552542269,2.7394968714085
"AT1G45207","NINJA_SE",0.0509075152960905,0,"0",0.0509075152960905,1.71356683573625
"AT1G45215","NINJA_SE",0.0961899701961475,0,"0",0.0961899701961475,1.85539459459459
"AT1G45230","NINJA_SE",0.0588422591611567,0,"0",0.0588422591611567,1.73413628647644
"AT1G45231","EMPTY_SE",0.00738962020427906,0,"0",0.00738962020427906,1.60756837766954
"AT1G45233","EMPTY_SE",0.463304471880958,0,"0",0.463304471880958,4.546090273363
"AT1G45248","EMPTY_SE",0.190698092313709,0,"0",0.190698092313709,2.17256569952909
"AT1G45249","EMPTY_SE",0.290844873547638,0,"0",0.290844873547638,2.6871672825202
"AT1G45332","NINJA_SE",0.469687262268007,0,"0",0.469687262268007,4.66318878382785
"AT1G45474","NINJA_SE",0.406717272322135,0,"0",0.406717272322135,3.7042217042217
"AT1G45688","EMPTY_SE",0.45440832222743,0,"0",0.45440832222743,4.3866680298538
"AT1G45976","NINJA_SE",0.0532254407005494,0.634994807892004,"AT1G45976.1",0.688220248592553,2.21736434108527
"AT1G46480","EMPTY_SE",0.0699274323511154,0,"0",0.0699274323511154,1.76350184956843
"AT1G46554","NINJA_SE",0.245086073293876,0,"0",0.245086073293876,2.42488979315022
"AT1G46768","EMPTY_SE",0.176332189602245,0,"0",0.176332189602245,2.11286748411878
"AT1G47056","EMPTY_SE",0.237439794661462,0,"0",0.237439794661462,2.3843289802723
"AT1G47128","EMPTY_SE",0.259515313006944,0,"0",0.259515313006944,2.50034965034965
"AT1G47128","NINJA_SE",0,0.298182762201454,"AT1G47128.1",0.298182762201454,1.91887298747764
"AT1G47130","NINJA_SE",0.418907083547853,0,"0",0.418907083547853,3.85741256855165
"AT1G47200","NINJA_SE",0.415514381068183,0.817497403946002,"AT1G47200.1",1.23301178501418,9.27095937770095
"AT1G47210","EMPTY_SE",0.191216064659446,0,"0",0.191216064659446,2.17289577635977
"AT1G47230","EMPTY_SE",0.338823176687314,0,"0",0.338823176687314,3.02965682813162
"AT1G47240","EMPTY_SE",0.0356488575143774,0,"0",0.0356488575143774,1.67562290088261
"AT1G47250","EMPTY_SE",0.281161029674442,0,"0",0.281161029674442,2.62486235164566
"AT1G47250","NINJA_SE",0,0.298182762201454,"AT1G47250.1",0.298182762201454,1.91870136839281
"AT1G47260","NINJA_SE",0.0380556835962606,0.782969885773624,"AT1G47260.1",0.821025569369885,2.24685798072895
"AT1G47265","NINJA_SE",0.116516363081239,0,"0",0.116516363081239,1.90034546904066
"AT1G47270","NINJA_SE",0.173143031012755,0,"0",0.173143031012755,2.09953024075161
"AT1G47271","EMPTY_SE",0.188041853155504,0,"0",0.188041853155504,2.15890107678374
"AT1G47278","EMPTY_SE",0.151571303154866,0,"0",0.151571303154866,2.03182270208836
"AT1G47280","NINJA_SE",0.241159624955955,0,"0",0.241159624955955,2.40383214745924
"AT1G47290","NINJA_SE",0.308989345558602,0,"0",0.308989345558602,2.80449702594941
"AT1G47310","EMPTY_SE",0.41151922206686,0,"0",0.41151922206686,3.75676385605464
"AT1G47330","NINJA_SE",0.288138577714377,0,"0",0.288138577714377,2.66695673794132
"AT1G47340","EMPTY_SE",0.344906524579555,0,"0",0.344906524579555,3.08831785791406
"AT1G47380","EMPTY_SE",0.128294725469469,0,"0",0.128294725469469,1.9378528521747
"AT1G47410","EMPTY_SE",0.208947103298274,0,"0",0.208947103298274,2.24756416972237
"AT1G47410","NINJA_SE",0,0.298182762201454,"AT1G47410.1",0.298182762201454,1.91852978000358
"AT1G47420","EMPTY_SE",0.479337537950915,0,"0",0.479337537950915,4.84321029461564
"AT1G47420","NINJA_SE",0,0.703894080996885,"AT1G47420.1",0.703894080996885,2.0110616358097
"AT1G47480","EMPTY_SE",0.350089808430007,0,"0",0.350089808430007,3.1202094393135
"AT1G47490","EMPTY_SE",0.417160279213998,0,"0",0.417160279213998,3.82611021936865
"AT1G47490","NINJA_SE",0,0.298182762201454,"AT1G47490.1,AT1G47490.2",0.298182762201454,1.91827245495596
"AT1G47500","EMPTY_SE",0.160268606602904,0,"0",0.160268606602904,2.04938861291555
"AT1G47500","NINJA_SE",0,0.298182762201454,"AT1G47500.1,AT1G47500.2",0.298182762201454,1.9181009432697
"AT1G47510","EMPTY_SE",0.461828748875794,0,"0",0.461828748875794,4.50409405836658
"AT1G47510","NINJA_SE",0,1,"AT1G47510.1,AT1G47510.3",1,2.21518921988745
"AT1G47530","EMPTY_SE",0.284472411364253,0,"0",0.284472411364253,2.64232048281808
"AT1G47550","NINJA_SE",0.390307032306899,0.298182762201454,"AT1G47550.1,AT1G47550.2",0.688489794508353,5.92215320910973
"AT1G47560","NINJA_SE",0,0.298182762201454,"AT1G47560.1",0.298182762201454,1.91775801188933
"AT1G47570","NINJA_SE",0.367741204941285,0.841484942886812,"AT1G47570.1",1.2092261478281,6.87706363199231
"AT1G47578","NINJA_SE",0.241159624955955,0,"0",0.241159624955955,2.40194816100319
"AT1G47640","NINJA_SE",0.223019010323714,0.298182762201454,"AT1G47640.1",0.521201772525168,3.16043017088981
"AT1G47670","NINJA_SE",0.453446539138891,0.298182762201454,"AT1G47670.1",0.751629301340345,8.83202964182791
"AT1G47680","NINJA_SE",0.122862973026661,0.298182762201454,"AT1G47680.1",0.421045735228115,2.48327352702859
"AT1G47690","NINJA_SE",0,0.298182762201454,"AT1G47690.1",0.298182762201454,1.91732952006435
"AT1G47700","NINJA_SE",0,0.298182762201454,"AT1G47700.1",0.298182762201454,1.9171581769437
"AT1G47710","EMPTY_SE",0.382704249795413,0,"0",0.382704249795413,3.42617583646091
"AT1G47720","NINJA_SE",0.371542715218029,0,"0",0.371542715218029,3.3203838415106
"AT1G47740","NINJA_SE",0.475811958328912,0,"0",0.475811958328912,4.76627416129749
"AT1G47750","EMPTY_SE",0.0581435308724863,0,"0",0.0581435308724863,1.7295924537429
"AT1G47750","NINJA_SE",0,0.298182762201454,"AT1G47750.1",0.298182762201454,1.91698686444464
