"","prey","bait","Specificity_score","In_frame_score","In_frame_prey_transcripts","Sum_scores","Borda_scores","interactor","SNRFPKM"
"1","AT1G01010","NINJA_SE",0.229847812261507,0,"0",0.229847812261507,2.67410408226862,NA,0
"2","AT1G01020","NINJA_SE",0.241159624955955,0,"0",0.241159624955955,2.75232535762397,NA,0
"3","AT1G01040","NINJA_SE",0.205885760770824,0,"0",0.205885760770824,2.53073021115961,NA,0
"4","AT1G01050","NINJA_SE",0.472152270663833,0.841484942886812,"AT1G01050.1",1.31363721355065,18.9681697612732,NA,0
"5","AT1G01070","NINJA_SE",0.401978178093524,0,"0",0.401978178093524,4.49937080536913,NA,0
"6","AT1G01080","NINJA_SE",0.217186219964464,0,"0",0.217186219964464,2.59580131889407,NA,0
"7","AT1G01090","NINJA_SE",0,0.298182762201454,"AT1G01090.1",0.298182762201454,1.98979733803274,NA,0
"8","AT1G01100","NINJA_SE",0,0.777777777777778,"AT1G01100.3",0.777777777777778,2.08524494556765,NA,0
"9","AT1G01110","NINJA_SE",0.295385579362269,0,"0",0.295385579362269,3.16136162687887,NA,0
"10","AT1G01120","NINJA_SE",0.314219465966648,0,"0",0.314219465966648,3.33613249358526,NA,0
"11","AT1G01140","NINJA_SE",0.413757916451173,0,"0",0.413757916451173,4.71649994503683,NA,0
"12","AT1G01160","NINJA_SE",0,0.730944963655244,"AT1G01160.1,AT1G01160.2",0.730944963655244,2.05922441927433,NA,0
"13","AT1G01200","NINJA_SE",0.440625817198835,0.298182762201454,"AT1G01200.1",0.738808579400289,8.77423312883436,NA,0
"14","AT1G01210","NINJA_SE",0.240068495741491,0,"0",0.240068495741491,2.73774885145482,NA,0
"15","AT1G01220","NINJA_SE",0.229433972348431,0,"0",0.229433972348431,2.6694456542027,NA,0
"16","AT1G01225","NINJA_SE",0.427129515344994,0,"0",0.427129515344994,4.99139134481154,NA,0
"17","AT1G01230","NINJA_SE",0.463544860851138,0.298182762201454,"AT1G01230.1",0.761727623052592,10.6625248508946,NA,0
"18","AT1G01260","NINJA_SE",0.128087990455167,0,"0",0.128087990455167,2.15478103656087,NA,0
"19","AT1G01290","NINJA_SE",0,0.298182762201454,"AT1G01290.1,AT1G01290.2",0.298182762201454,1.98924382215216,NA,0
"20","AT1G01300","NINJA_SE",0.290358307016698,0.763655244029076,"AT1G01300.1",1.05401355104577,4.46240249609984,NA,0
"21","AT1G01320","NINJA_SE",0.0497577837390787,0.298182762201454,"AT1G01320.1,AT1G01320.2,AT1G01320.3",0.347940545940532,2.17973989026621,NA,0
"22","AT1G01340","NINJA_SE",0.433724149348675,0,"0",0.433724149348675,5.13782780505329,NA,0
"23","AT1G01350","NINJA_SE",0.142143017602405,0,"0",0.142143017602405,2.21336084601496,NA,0
"24","AT1G01355","NINJA_SE",0.417510864420503,0,"0",0.417510864420503,4.78541155476244,NA,0
"25","AT1G01360","NINJA_SE",0.129527036438254,0.298182762201454,"AT1G01360.1",0.427709798639708,2.57446297851914,NA,0
"26","AT1G01370","NINJA_SE",0.0333345654950669,0.298182762201454,"AT1G01370.1,AT1G01370.2,AT1G01370.3,AT1G01370.4",0.331517327696521,2.11276344297814,NA,0
"27","AT1G01440","NINJA_SE",0.0871789317558569,0,"0",0.0871789317558569,1.99869567242745,NA,0
"28","AT1G01448","NINJA_SE",0.00344537459135933,0,"0",0.00344537459135933,1.74145628703629,NA,0
"29","AT1G01470","NINJA_SE",0.498146942661166,0.670093457943925,"AT1G01470.1",1.16824040060509,18.430412371134,NA,0
"30","AT1G01480","NINJA_SE",0.257766684483875,0,"0",0.257766684483875,2.85735215769845,NA,0
"31","AT1G01490","NINJA_SE",0,0.92128764278297,"AT1G01490.3,AT1G01490.4",0.92128764278297,2.17344612734917,NA,0
"32","AT1G01530","NINJA_SE",0.304684853973886,0,"0",0.304684853973886,3.2561281019959,NA,0
"33","AT1G01540","NINJA_SE",0.384995943033166,0,"0",0.384995943033166,4.2035857744685,NA,0
"34","AT1G01550","NINJA_SE",0,0.298182762201454,"AT1G01550.1,AT1G01550.2",0.298182762201454,1.98869061413673,NA,0
"35","AT1G01570","NINJA_SE",0.213033417369829,0,"0",0.213033417369829,2.57709171722025,NA,0
"36","AT1G01610","NINJA_SE",0.270834960420031,0.298182762201454,"AT1G01610.1",0.569017722621485,3.78961314255432,NA,0
"37","AT1G01620","NINJA_SE",0.398257049210881,0.67533748701973,"AT1G01620.1,AT1G01620.2",1.07359453623061,7.06969846762234,NA,0
"38","AT1G01630","NINJA_SE",0,0.298182762201454,"AT1G01630.1",0.298182762201454,1.98841412549819,NA,0
"39","AT1G01640","NINJA_SE",0.0854684044183551,0.298182762201454,"AT1G01640.1,AT1G01640.2",0.383651166619809,2.339731704657,NA,0
"40","AT1G01650","NINJA_SE",0.324298778454167,0,"0",0.324298778454167,3.43001039251739,NA,0
"41","AT1G01660","NINJA_SE",0.0389160849181296,0,"0",0.0389160849181296,1.84090616552967,NA,0
"42","AT1G01680","NINJA_SE",0.122862973026661,0,"0",0.122862973026661,2.14680276193335,NA,0
"43","AT1G01690","NINJA_SE",0.239944999613246,0,"0",0.239944999613246,2.73199617956065,NA,0
"44","AT1G01710","NINJA_SE",0.220488963360723,1,"AT1G01710.1",1.22048896336072,4.05615428247306,NA,0
"45","AT1G01715","NINJA_SE",0.304684853973886,0,"0",0.304684853973886,3.25291887793783,NA,0
"46","AT1G01720","NINJA_SE",0.496280915119707,0.298182762201454,"AT1G01720.1",0.794463677321161,15.3509838998211,NA,0
"47","AT1G01725","NINJA_SE",0.0723991182662536,0.298182762201454,"AT1G01725.1",0.370581880467707,2.27799309795593,NA,0
"48","AT1G01730","NINJA_SE",0.419269937061558,0.841484942886812,"AT1G01730.1",1.26075487994837,10.062382739212,NA,0
"49","AT1G01770","NINJA_SE",0.449938833977321,0,"0",0.449938833977321,5.52769904663746,NA,0
"50","AT1G01780","NINJA_SE",0.386230111636269,0,"0",0.386230111636269,4.2172203656379,NA,0
"51","AT1G01790","NINJA_SE",0.357001911034172,0,"0",0.357001911034172,3.80372340425532,NA,0
"52","AT1G01800","NINJA_SE",0,0.919626168224299,"AT1G01800.1",0.919626168224299,2.17289577635977,NA,0
"53","AT1G01810","NINJA_SE",0.423877883494901,0,"0",0.423877883494901,4.90242230347349,NA,0
"54","AT1G01820","NINJA_SE",0.0248692921088956,0.806905503634476,"AT1G01820.1",0.831774795743371,2.20369799691834,NA,0
"55","AT1G01840","NINJA_SE",0.198931797664715,0.298182762201454,"AT1G01840.1",0.497114559866169,3.05424259681093,NA,0
"56","AT1G01860","NINJA_SE",0.433432422293096,0,"0",0.433432422293096,5.11211724055761,NA,0
"57","AT1G01870","NINJA_SE",0.0121693150727521,0,"0",0.0121693150727521,1.76371932420767,NA,0
"58","AT1G01930","NINJA_SE",0.0670601743820021,0,"0",0.0670601743820021,1.92749326145553,NA,0
"59","AT1G01940","NINJA_SE",0.295429769725952,0.932502596053998,"AT1G01940.1",1.22793236577995,5.05133035083588,NA,0
"60","AT1G01950","NINJA_SE",0.325471416439488,0.298182762201454,"AT1G01950.1,AT1G01950.2,AT1G01950.3,AT1G01950.4",0.623654178640942,4.63297700032394,NA,0
"61","AT1G01960","NINJA_SE",0.359210205439024,0,"0",0.359210205439024,3.82884169195074,NA,0
"62","AT1G01990","NINJA_SE",0,0.298182762201454,"AT1G01990.1",0.298182762201454,1.98767719818401,NA,0
"63","AT1G02020","NINJA_SE",0.374761325044015,0,"0",0.374761325044015,4.0389720417961,NA,0
"64","AT1G02065","NINJA_SE",0,0.298182762201454,"AT1G02065.1,AT1G02065.2",0.298182762201454,1.98749305169539,NA,0
"65","AT1G02070","NINJA_SE",0.3235285333157,0,"0",0.3235285333157,3.41608280254777,NA,0
"66","AT1G02080","NINJA_SE",0.484649919999481,0.298182762201454,"AT1G02080.1,AT1G02080.2,AT1G02080.3",0.782832682200934,13.238506633755,NA,0
"67","AT1G02090","NINJA_SE",0,0.92736240913811,"AT1G02090.1,AT1G02090.2,AT1G02090.3",0.92736240913811,2.17631245244737,NA,0
"68","AT1G02100","NINJA_SE",0.175763427607165,0,"0",0.175763427607165,2.36292543231633,NA,0
"69","AT1G02110","NINJA_SE",0.171698180805408,0,"0",0.171698180805408,2.34305373525557,NA,0
"70","AT1G02120","NINJA_SE",0,0.67871235721703,"AT1G02120.1",0.67871235721703,2.02990017504849,NA,0
"71","AT1G02130","NINJA_SE",0.381529539284054,0.68478712357217,"AT1G02130.1",1.06631666285622,6.45397111913357,NA,0
"72","AT1G02140","NINJA_SE",0.482062407533175,0.887227414330218,"AT1G02140.1",1.36928982186339,25.1206088992974,NA,0
"73","AT1G02145","NINJA_SE",0.376091347606321,0,"0",0.376091347606321,4.06191422891224,NA,0
"74","AT1G02160","NINJA_SE",0.39648849486538,0.651557632398754,"AT1G02160.1,AT1G02160.2",1.04804612726413,6.84852354349561,NA,0
"75","AT1G02170","NINJA_SE",0.299768633751804,0,"0",0.299768633751804,3.18530066815145,NA,0
"76","AT1G02180","NINJA_SE",0.174857701854474,0,"0",0.174857701854474,2.35773161885922,NA,0
"77","AT1G02190","NINJA_SE",0.262749761815191,0.298182762201454,"AT1G02190.1,AT1G02190.2",0.560932524016645,3.68639917518687,NA,0
"78","AT1G02205","NINJA_SE",0,0.298182762201454,"AT1G02205.2",0.298182762201454,1.98694081689358,NA,0
"79","AT1G02230","NINJA_SE",0.109130231451247,0.298182762201454,"AT1G02230.1",0.407312993652701,2.46218294502468,NA,0
"80","AT1G02270","NINJA_SE",0.136395096276351,0,"0",0.136395096276351,2.1856247771382,NA,0
"81","AT1G02280","NINJA_SE",0.342062845921475,0,"0",0.342062845921475,3.61283260357023,NA,0
"82","AT1G02290","NINJA_SE",0.311013756524181,0,"0",0.311013756524181,3.28731228930432,NA,0
"83","AT1G02300","NINJA_SE",0.0199637257454342,0,"0",0.0199637257454342,1.78292125493455,NA,0
"84","AT1G02305","NINJA_SE",0,0.298182762201454,"AT1G02305.1",0.298182762201454,1.98666481455758,NA,0
"85","AT1G02330","NINJA_SE",0.210664572938863,0,"0",0.210664572938863,2.54574581701673,NA,0
"86","AT1G02370","NINJA_SE",0,0.298182762201454,"AT1G02370.1",0.298182762201454,1.98648085559517,NA,0
"87","AT1G02380","NINJA_SE",0.423649887225007,0.298182762201454,"AT1G02380.1",0.721832649426461,7.72385238523852,NA,0
"88","AT1G02390","NINJA_SE",0.408095824180812,0,"0",0.408095824180812,4.57566385837688,NA,0
"89","AT1G02400","NINJA_SE",0.445238846600412,0,"0",0.445238846600412,5.37534452518166,NA,0
"90","AT1G02405","NINJA_SE",0,1,"AT1G02405.1",1,2.26560354842116,NA,0
"91","AT1G02410","NINJA_SE",0.382446144603177,0,"0",0.382446144603177,4.14150579150579,NA,0
"92","AT1G02470","NINJA_SE",0.304684853973886,0,"0",0.304684853973886,3.24136889023193,NA,0
"93","AT1G02480","NINJA_SE",0.0121693150727521,0,"0",0.0121693150727521,1.76082406533426,NA,0
"94","AT1G02500","NINJA_SE",0,0.763655244029076,"AT1G02500.1,AT1G02500.2",0.763655244029076,2.0807953443259,NA,0
"95","AT1G02520","NINJA_SE",0.251283989208141,0.298182762201454,"AT1G02520.1,AT1G02520.2,AT1G02520.3",0.549466751409595,3.55240933929459,NA,0
"96","AT1G02540","NINJA_SE",0,0.298182762201454,"AT1G02540.1",0.298182762201454,1.98592918305948,NA,0
"97","AT1G02560","NINJA_SE",0.118357435728683,0,"0",0.118357435728683,2.1073673870334,NA,0
"98","AT1G02580","NINJA_SE",0.406493456926715,0,"0",0.406493456926715,4.53743654822335,NA,0
"99","AT1G02640","NINJA_SE",0.136395096276351,0,"0",0.136395096276351,2.18317814074187,NA,0
"100","AT1G02650","NINJA_SE",0.229433972348431,0,"0",0.229433972348431,2.65556724639475,NA,0
"101","AT1G02660","NINJA_SE",0.0961899701961475,0,"0",0.0961899701961475,2.05154442000574,NA,0
"102","AT1G02670","NINJA_SE",0.418907083547853,0,"0",0.418907083547853,4.77848312729703,NA,0
"103","AT1G02680","NINJA_SE",0.468354174257236,0.90404984423676,"AT1G02680.1",1.372404018494,20.3345971563981,NA,0
"104","AT1G02690","NINJA_SE",0.141234024140199,0,"0",0.141234024140199,2.20042053438638,NA,0
"105","AT1G02740","NINJA_SE",0.284753233791624,0.298182762201454,"AT1G02740.1",0.582935995993078,3.9676345478084,NA,0
"106","AT1G02770","NINJA_SE",0.235778731701573,0,"0",0.235778731701573,2.6945927275011,NA,0
"107","AT1G02780","NINJA_SE",0,0.624610591900312,"AT1G02780.1",0.624610591900312,2.00158611681284,NA,0
"108","AT1G02810","NINJA_SE",0,0.298182762201454,"AT1G02810.1",0.298182762201454,1.9855615715674,NA,0
"109","AT1G02816","NINJA_SE",0.112373011599249,0.298182762201454,"AT1G02816.1",0.410555773800703,2.47467989387473,NA,0
"110","AT1G02840","NINJA_SE",0,0.298182762201454,"AT1G02840.2,AT1G02840.3,AT1G02840.4,AT1G02840.5",0.298182762201454,1.98528595224875,NA,0
"111","AT1G02850","NINJA_SE",0,0.298182762201454,"AT1G02850.1,AT1G02850.2,AT1G02850.3,AT1G02850.4,AT1G02850.5",0.298182762201454,1.98510224854261,NA,0
"112","AT1G02860","NINJA_SE",0.407783133120735,0,"0",0.407783133120735,4.55381023137338,NA,0
"113","AT1G02870","NINJA_SE",0.396170546624722,0.298182762201454,"AT1G02870.1",0.694353308826176,6.49893971523781,NA,0
"114","AT1G02880","NINJA_SE",0.25373512488507,0,"0",0.25373512488507,2.81313926042486,NA,0
"115","AT1G02900","NINJA_SE",0.301955531400683,0,"0",0.301955531400683,3.19478778853313,NA,0
"116","AT1G02920","NINJA_SE",0.457410586909239,0.763655244029076,"AT1G02920.1",1.22106583093831,13.0175970873786,NA,0
"117","AT1G02930","NINJA_SE",0.435950736667715,0,"0",0.435950736667715,5.13168281306064,NA,0
"118","AT1G02950","NINJA_SE",0.0961899701961475,0,"0",0.0961899701961475,2.04978024077967,NA,0
"119","AT1G02990","NINJA_SE",0.0961899701961475,0,"0",0.0961899701961475,2.04948650585145,NA,0
"120","AT1G03010","NINJA_SE",0.0961899701961475,0,"0",0.0961899701961475,2.049192855096,NA,0
"121","AT1G03040","NINJA_SE",0.207114618034054,0,"0",0.207114618034054,2.51988019028602,NA,0
"122","AT1G03060","NINJA_SE",0.275052732288879,0.298182762201454,"AT1G03060.1,AT1G03060.2,AT1G03060.3,AT1G03060.4",0.573235494490333,3.83534459640654,NA,0
"123","AT1G03090","NINJA_SE",0.0776236157105268,0,"0",0.0776236157105268,1.9566763954761,NA,0
"124","AT1G03120","NINJA_SE",0.136395096276351,0,"0",0.136395096276351,2.17973989026621,NA,0
"125","AT1G03130","NINJA_SE",0.0961899701961475,0,"0",0.0961899701961475,2.04831240750465,NA,0
"126","AT1G03140","NINJA_SE",0,1,"AT1G03140.1",1,2.26464689116436,NA,0
"127","AT1G03150","NINJA_SE",0.473418265806928,0,"0",0.473418265806928,6.16554102600948,NA,0
"128","AT1G03170","NINJA_SE",0.0961899701961475,0,"0",0.0961899701961475,2.04782359679267,NA,0
"129","AT1G03180","NINJA_SE",0.32599402702487,0,"0",0.32599402702487,3.42153110047847,NA,0
"130","AT1G03190","NINJA_SE",0.25263900622421,0,"0",0.25263900622421,2.80193299810618,NA,0
"131","AT1G03220","NINJA_SE",0,0.298182762201454,"AT1G03220.1",0.298182762201454,1.98464313798048,NA,0
"132","AT1G03230","NINJA_SE",0.11206006987448,0.298182762201454,"AT1G03230.1",0.410242832075934,2.47225583405359,NA,0
"133","AT1G03260","NINJA_SE",0.0238514834568202,0,"0",0.0238514834568202,1.78939027441822,NA,0
"134","AT1G03270","NINJA_SE",0,0.298182762201454,"AT1G03270.1",0.298182762201454,1.98436777356396,NA,0
"135","AT1G03290","NINJA_SE",0,0.298182762201454,"AT1G03290.2",0.298182762201454,1.98418423973363,NA,0
"136","AT1G03350","NINJA_SE",0.409226796977084,0.298182762201454,"AT1G03350.1",0.707409559178537,7.01651676206051,NA,0
"137","AT1G03360","NINJA_SE",0.07958196954214,0.298182762201454,"AT1G03360.1",0.377764731743594,2.30813922212061,NA,0
"138","AT1G03365","NINJA_SE",0.0488211132547787,0,"0",0.0488211132547787,1.86240125010852,NA,0
"139","AT1G03370","NINJA_SE",0,0.298182762201454,"AT1G03370.1,AT1G03370.2",0.298182762201454,1.9838172739042,NA,0
"140","AT1G03400","NINJA_SE",0.146102309956533,0,"0",0.146102309956533,2.21621900826446,NA,0
"141","AT1G03430","NINJA_SE",0.371542715218029,0,"0",0.371542715218029,3.97572275759822,NA,0
"142","AT1G03440","NINJA_SE",0,0.298182762201454,"AT1G03440.1",0.298182762201454,1.98363384188627,NA,0
"143","AT1G03470","NINJA_SE",0.408643370322872,0,"0",0.408643370322872,4.55042952593064,NA,0
"144","AT1G03495","NINJA_SE",0.213033417369829,0,"0",0.213033417369829,2.55895509035606,NA,0
"145","AT1G03550","NINJA_SE",0.162164790964698,0,"0",0.162164790964698,2.2866126625453,NA,0
"146","AT1G03590","NINJA_SE",0.227243011415118,0,"0",0.227243011415118,2.63210845960371,NA,0
"147","AT1G03600","NINJA_SE",0,0.298182762201454,"AT1G03600.1",0.298182762201454,1.98345044378698,NA,0
"148","AT1G03610","NINJA_SE",0.384641027470724,0,"0",0.384641027470724,4.14670919106988,NA,0
"149","AT1G03620","NINJA_SE",0.304684853973886,0,"0",0.304684853973886,3.22407574391344,NA,0
"150","AT1G03640","NINJA_SE",0.0121693150727521,0,"0",0.0121693150727521,1.75563648267114,NA,0
"151","AT1G03650","NINJA_SE",0,0.298182762201454,"AT1G03650.1",0.298182762201454,1.98326707959693,NA,0
"152","AT1G03687","NINJA_SE",0.399707904685637,0,"0",0.399707904685637,4.38532297628782,0,7207
"153","AT1G03710","NINJA_SE",0.141159364310675,0,"0",0.141159364310675,2.19288561790862,NA,0
"154","AT1G03740","NINJA_SE",0.0545172198750861,0,"0",0.0545172198750861,1.8782996979381,NA,0
"155","AT1G03760","NINJA_SE",0.332549592194101,0,"0",0.332549592194101,3.48008759834536,NA,0
"156","AT1G03820","NINJA_SE",0.0634583739990808,0,"0",0.0634583739990808,1.90566289140573,NA,0
"157","AT1G03830","NINJA_SE",0.365559765160271,0.298182762201454,"AT1G03830.1,AT1G03830.2",0.663742527361725,5.51987649556156,NA,0
"158","AT1G03840","NINJA_SE",0.0961899701961475,0,"0",0.0961899701961475,2.04353210135264,NA,0
"159","AT1G03860","NINJA_SE",0.413455044704058,0,"0",0.413455044704058,4.62598382749326,NA,0
"160","AT1G03870","NINJA_SE",0.447139732376667,0,"0",0.447139732376667,5.36257967754031,NA,0
"161","AT1G03900","NINJA_SE",0,0.298182762201454,"AT1G03900.1",0.298182762201454,1.9829920968711,NA,0
"162","AT1G03930","NINJA_SE",0.0826920024727574,0,"0",0.0826920024727574,1.96843602330596,NA,0
"163","AT1G03940","NINJA_SE",0.361052201900657,1,"AT1G03940.1",1.36105220190066,8.1539338654504,NA,0
"164","AT1G04000","NINJA_SE",0,0.298182762201454,"AT1G04000.1",0.298182762201454,1.982808817413,NA,0
"165","AT1G04007","NINJA_SE",0.241159624955955,0,"0",0.241159624955955,2.71935606540753,NA,0
"166","AT1G04010","NINJA_SE",0.3235285333157,0,"0",0.3235285333157,3.38188697091511,NA,0
"167","AT1G04017","NINJA_SE",0.241159624955955,0,"0",0.241159624955955,2.71883911032254,NA,0
"168","AT1G04020","NINJA_SE",0.382953644257056,0,"0",0.382953644257056,4.10858948577995,NA,0
"169","AT1G04030","NINJA_SE",0.402994675747533,0,"0",0.402994675747533,4.42923505729328,NA,0
"170","AT1G04040","NINJA_SE",0,0.873364485981308,"AT1G04040.1",0.873364485981308,2.13930993218987,NA,0
"171","AT1G04070","NINJA_SE",0.433537793689472,0.750986500519211,"AT1G04070.1",1.18452429420868,9.95498839907193,NA,0
"172","AT1G04077","NINJA_SE",0.213033417369829,0,"0",0.213033417369829,2.55180206970382,NA,0
"173","AT1G04090","NINJA_SE",0.213033417369829,0,"0",0.213033417369829,2.55134685140037,NA,0
"174","AT1G04100","NINJA_SE",0.355889928373906,0,"0",0.355889928373906,3.73843338851616,NA,0
"175","AT1G04103","NINJA_SE",0.304684853973886,0,"0",0.304684853973886,3.21369185828777,NA,0
"176","AT1G04120","NINJA_SE",0.266297745728697,0,"0",0.266297745728697,2.88560091465465,NA,0
"177","AT1G04160","NINJA_SE",0.304684853973886,0,"0",0.304684853973886,3.21248876909254,NA,0
"178","AT1G04170","NINJA_SE",0,0.298182762201454,"AT1G04170.1,AT1G04170.2",0.298182762201454,1.98253396174106,NA,0
"179","AT1G04190","NINJA_SE",0.208759220422975,0.298182762201454,"AT1G04190.1",0.506941982624429,3.12954048140044,NA,0
"180","AT1G04210","NINJA_SE",0.209384692854477,0.298182762201454,"AT1G04210.1",0.507567455055931,3.13479944472857,NA,0
"181","AT1G04220","NINJA_SE",0.341376441301069,0,"0",0.341376441301069,3.56480558325025,NA,0
"182","AT1G04250","NINJA_SE",0,0.747403946002077,"AT1G04250.1",0.747403946002077,2.06497256713832,NA,0
"183","AT1G04260","NINJA_SE",0.460815050239306,0.90404984423676,"AT1G04260.1",1.36486489447607,17.9073455759599,NA,0
"184","AT1G04270","NINJA_SE",0,0.62128764278297,"AT1G04270.1",0.62128764278297,1.99916130835896,NA,0
"185","AT1G04280","NINJA_SE",0.480874761880449,0.298182762201454,"AT1G04280.1,AT1G04280.2",0.779057524081903,12.5603044496487,NA,0
"186","AT1G04290","NINJA_SE",0.467069953817079,0,"0",0.467069953817079,5.88801976121861,NA,0
"187","AT1G04330","NINJA_SE",0.287083634069607,0,"0",0.287083634069607,3.04276292461528,NA,0
"188","AT1G04340","NINJA_SE",0.249164660881538,0,"0",0.249164660881538,2.76153697625024,NA,0
"189","AT1G04357","NINJA_SE",0.109130231451247,0,"0",0.109130231451247,2.06159907745531,NA,0
"190","AT1G04400","NINJA_SE",0.402445522056663,0,"0",0.402445522056663,4.40377707071744,NA,0
"191","AT1G04410","NINJA_SE",0,0.691588785046729,"AT1G04410.1",0.691588785046729,2.03452036606762,NA,0
"192","AT1G04420","NINJA_SE",0.295609593002556,0,"0",0.295609593002556,3.11206208747371,NA,0
"193","AT1G04425","NINJA_SE",0.427417757878308,0,"0",0.427417757878308,4.87734454927816,NA,0
"194","AT1G04430","NINJA_SE",0.371542715218029,0,"0",0.371542715218029,3.94429123000552,NA,0
"195","AT1G04433","NINJA_SE",0.241159624955955,0,"0",0.241159624955955,2.71145096056623,NA,0
"196","AT1G04440","NINJA_SE",0.48164094078223,0.298182762201454,"AT1G04440.1",0.779823702983684,12.6641086186541,NA,0
"197","AT1G04450","NINJA_SE",0,0.298182762201454,"AT1G04450.1",0.298182762201454,1.98170985173895,NA,0
"198","AT1G04463","NINJA_SE",0.138695299535579,0,"0",0.138695299535579,2.17565032199179,NA,0
"199","AT1G04470","NINJA_SE",0.122862973026661,0,"0",0.122862973026661,2.1258484863499,NA,0
"200","AT1G04480","NINJA_SE",0.494088779191902,0.899169262720665,"AT1G04480.1",1.39325804191257,36.2994923857868,NA,0
"201","AT1G04520","NINJA_SE",0.0642685449282209,0,"0",0.0642685449282209,1.9028738690793,NA,0
"202","AT1G04530","NINJA_SE",0.0617484383107011,0,"0",0.0617484383107011,1.89447191805016,NA,0
"203","AT1G04540","NINJA_SE",0,0.298182762201454,"AT1G04540.1",0.298182762201454,1.98152680921812,NA,0
"204","AT1G04555","NINJA_SE",0.381509483157644,0,"0",0.381509483157644,4.06614859742229,NA,0
"205","AT1G04583","NINJA_SE",0.213033417369829,0,"0",0.213033417369829,2.54378371968933,NA,0
"206","AT1G04590","NINJA_SE",0.384495050216578,0.298182762201454,"AT1G04590.1,AT1G04590.2",0.682677812418032,6.07217662043589,NA,0
"207","AT1G04593","NINJA_SE",0.0961899701961475,0,"0",0.0961899701961475,2.03616173120729,NA,0
"208","AT1G04600","NINJA_SE",0.213033417369829,0,"0",0.213033417369829,2.54333135743924,NA,0
"209","AT1G04620","NINJA_SE",0.445771527022453,0,"0",0.445771527022453,5.27878937007874,NA,0
"210","AT1G04630","NINJA_SE",0.443606061622185,0.298182762201454,"AT1G04630.1",0.741788823823639,8.8832298136646,NA,0
"211","AT1G04640","NINJA_SE",0.370049006077072,0,"0",0.370049006077072,3.90196435067297,NA,0
"212","AT1G04660","NINJA_SE",0,0.298182762201454,"AT1G04660.1",0.298182762201454,1.98116082559911,NA,0
"213","AT1G04680","NINJA_SE",0.0518050754929368,0,"0",0.0518050754929368,1.86215876047047,NA,0
"214","AT1G04690","NINJA_SE",0.178700542536538,0,"0",0.178700542536538,2.35230263157895,NA,0
"215","AT1G04730","NINJA_SE",0.134104981146216,0,"0",0.134104981146216,2.15359132660744,NA,0
"216","AT1G04737","NINJA_SE",0.0961899701961475,0,"0",0.0961899701961475,2.03471333048798,NA,0
"217","AT1G04750","NINJA_SE",0.443924831893875,0.77871235721703,"AT1G04750.1",1.22263718911091,11.396015936255,NA,0
"218","AT1G04760","NINJA_SE",0.31050981517574,0,"0",0.31050981517574,3.23623472620305,NA,0
"219","AT1G04780","NINJA_SE",0.191591748283198,0,"0",0.191591748283198,2.41723943661972,NA,0
"220","AT1G04790","NINJA_SE",0.37009122012194,0,"0",0.37009122012194,3.89806486781139,NA,0
"221","AT1G04803","NINJA_SE",0.17463653427748,0,"0",0.17463653427748,2.33146769548443,NA,0
"222","AT1G04810","NINJA_SE",0,0.298182762201454,"AT1G04810.1",0.298182762201454,1.9809778844822,NA,0
"223","AT1G04820","NINJA_SE",0,0.655295950155763,"AT1G04820.1",0.655295950155763,2.01427163043989,NA,0
"224","AT1G04830","NINJA_SE",0.223220638505258,0,"0",0.223220638505258,2.58953467318486,NA,0
"225","AT1G04837","NINJA_SE",0.106295539888234,0,"0",0.106295539888234,2.04353210135264,NA,0
"226","AT1G04850","NINJA_SE",0.237079843410045,0,"0",0.237079843410045,2.67377079828005,NA,0
"227","AT1G04870","NINJA_SE",0.20132808822406,1,"AT1G04870.1",1.20132808822406,3.79464048819315,NA,0
"228","AT1G04900","NINJA_SE",0.408095824180812,0,"0",0.408095824180812,4.48291714554383,NA,0
"229","AT1G04910","NINJA_SE",0.34152592351829,0.298182762201454,"AT1G04910.1",0.639708685719743,4.93399264029439,NA,0
"230","AT1G04930","NINJA_SE",0,0.298182762201454,"AT1G04930.1,AT1G04930.2,AT1G04930.3",0.298182762201454,1.98061210358676,NA,0
"231","AT1G04940","NINJA_SE",0,0.298182762201454,"AT1G04940.1",0.298182762201454,1.98042926378952,NA,0
"232","AT1G04945","NINJA_SE",0,0.298182762201454,"AT1G04945.3",0.298182762201454,1.9802464577468,NA,0
"233","AT1G04950","NINJA_SE",0.269334581415107,0,"0",0.269334581415107,2.89221435793731,NA,0
"234","AT1G04960","NINJA_SE",0,1,"AT1G04960.1,AT1G04960.2",1,2.26154332700822,NA,0
"235","AT1G04970","NINJA_SE",0.265236689667488,0,"0",0.265236689667488,2.86192636072572,NA,0
"236","AT1G04977","NINJA_SE",0.00431933363256038,0,"0",0.00431933363256038,1.72534984719318,NA,0
"237","AT1G04985","NINJA_SE",0.475970314820545,0,"0",0.475970314820545,6.11022500712048,NA,0
"238","AT1G04990","NINJA_SE",0,0.298182762201454,"AT1G04990.1,AT1G04990.2,AT1G04990.3,AT1G04990.4,AT1G04990.5,AT1G04990.6",0.298182762201454,1.97997231195201,NA,0
"239","AT1G05010","NINJA_SE",0,0.298182762201454,"AT1G05010.1",0.298182762201454,1.97978959025471,NA,0
"240","AT1G05030","NINJA_SE",0.0271044819719524,0.298182762201454,"AT1G05030.2",0.325287244173406,2.08301776871541,NA,0
