"","bait","prey","Enrichment_score","Specificity_score","Sum_scores","Borda_scores","interactor","Interaction_score"
"1096","CDKN2D","FHL3",0.801303857142857,0.160030646858791,0.961334504001648,3.86657816130103,1,0
"1097","CDKN2D","GAA",0,0.310870236744327,0.310870236744327,2.21904761904762,NA,0
"1098","CDKN2D","IGF2",0,0.134465058192134,0.134465058192134,1.65694780258854,NA,0
"1099","CDKN2D","IKZF1",0,0.251519425951458,0.251519425951458,2.03032415475776,NA,0
"1100","CDKN2D","IKZF5",0,0.28502346295454,0.28502346295454,2.12049508554787,NA,0
"1101","CDKN2D","KLF3",0,0.0644150507848569,0.0644150507848569,1.42909715407262,1,0
"1102","CDKN2D","lam",0.0675605769944341,0,0.0675605769944341,1.38740026199833,NA,0
"1103","CDKN2D","largeT",0,0.444990826163037,0.444990826163037,2.38192598650583,NA,0
"1104","CDKN2D","LSM2",0.156613756957328,0,0.156613756957328,1.43543617545589,0,0
"1105","CDKN2D","LSM3",0.641052489795918,0.167523027032467,0.808575516828385,3.35638144626909,1,0
"1106","CDKN2D","MME",0.259253645833333,0,0.259253645833333,1.49397281354193,NA,0
"1107","CDKN2D","MORF4L1",0,0.169277944073361,0.169277944073361,1.7074600615565,NA,0
"1108","CDKN2D","MRFAP1",0,0.197609592141736,0.197609592141736,1.78352725045928,0,0
"1109","CDKN2D","MRFAP1L1",0,0.323513356236315,0.323513356236315,2.10669077757685,1,0
"1110","CDKN2D","MTA1",0,0.206007688144766,0.206007688144766,1.788730231844,NA,0
"1111","CDKN2D","NMI",0,0.316688391908596,0.316688391908596,2.07479964381122,1,0
"1112","CDKN2D","OR10AG1",0,0.294034205868006,0.294034205868006,2.01417704011065,NA,0
"1113","CDKN2D","p53",0,0.294224464619909,0.294224464619909,2.00378396972824,NA,0
"1114","CDKN2D","PCNA",0.33423814709596,0,0.33423814709596,1.5220799581918,NA,0
"1115","CDKN2D","PIAS1",0,0.25456704041473,0.25456704041473,1.88908707637425,1,0
"1116","CDKN2D","PLEKHG7",0.801303857142857,0.160030646858791,0.961334504001648,3.86401326699834,NA,0
"1117","CDKN2D","PPID",0,0.253227287590655,0.253227287590655,1.86549239391513,NA,0
"1118","CDKN2D","PSMC1",0.121562547348485,0.0121071486974351,0.13366969604592,1.53612869198312,NA,0
"1119","CDKN2D","PSMC2",0,0.293228795845546,0.293228795845546,1.94848636895802,NA,0
"1120","CDKN2D","PSMD2",0.98874485479798,0.315956472371986,1.30470132716997,12.7601314348302,NA,0
"1121","CDKN2D","PSMD5",0,0.23608946760623,0.23608946760623,1.79258347438067,NA,0
"1122","CDKN2D","QKI",0,0.245363049731972,0.245363049731972,1.8171892060521,1,0
"1123","CDKN2D","RBBP4",0,0.231881492689361,0.231881492689361,1.76890373519587,0,0
"1124","CDKN2D","RBBP8",0.801303857142857,0.160030646858791,0.961334504001648,3.86145177328472,NA,0
"1125","CDKN2D","RBFOX2",0,0.294137946330609,0.294137946330609,1.90110966057441,0,0.823171
"1126","CDKN2D","RBPMS",0,0.101995036834094,0.101995036834094,1.40921737026733,NA,0
"1127","CDKN2D","REEP2",0.621402417439703,0.115770776255708,0.737173193695411,2.74699363357699,NA,0
"1128","CDKN2D","RYBP",0.303156866419295,0,0.303156866419295,1.45989974937343,NA,0
"1129","CDKN2D","S100A1",0,0.734649923896499,0.734649923896499,2.18615124788891,NA,0
"1130","CDKN2D","S100B",0.263803662337662,0,0.263803662337662,1.42804608972787,NA,0
"1131","CDKN2D","S100P",0.0505549554730983,0,0.0505549554730983,1.30415314004254,NA,0
"1132","CDKN2D","SARNP",0,0.247040974514945,0.247040974514945,1.73750932140194,NA,0
"1133","CDKN2D","SH3GLB1",0,0.158101869672231,0.158101869672231,1.51239776710373,1,0
"1134","CDKN2D","SH3GLB2",0,0.226745974920369,0.226745974920369,1.66881535596619,1,0
"1135","CDKN2D","SNX32",0.537344224384089,0.118684368658042,0.656028593042131,2.59004001778568,NA,0
"1136","CDKN2D","STMN2",0,0.197603558984175,0.197603558984175,1.58719346049046,NA,0
"1137","CDKN2D","STX4",0,0.271258068510354,0.271258068510354,1.74846165390965,NA,0
"1138","CDKN2D","SUPT4H1",0,0.470059396755919,0.470059396755919,1.99520465833191,NA,0
"1139","CDKN2D","SUPT5H",0,0.382715887675902,0.382715887675902,1.89801238188335,NA,0
"1140","CDKN2D","TEX11",0,0.015621708995308,0.015621708995308,1.16232664870797,1,0
"1141","CDKN2D","TSG101",0.982296006944444,0.195118128894318,1.17741413583876,5.90770791075051,1,0
"1142","CDKN2D","UBE2I",0.241748500631313,0.0107995899216323,0.252548090552945,1.6198553948832,NA,0
"1143","CDKN2D","UCHL5",0,0.184398341640573,0.184398341640573,1.50731013067667,NA,0
"1144","CDKN2D","VAMP2",0,0.25453990831039,0.25453990831039,1.65388983532084,0,0.969959
"1145","CDKN2D","VAMP3",0,0.311378033733488,0.311378033733488,1.74505692031156,NA,0
"1146","CDKN2D","WDR7",0.801303857142857,0.160030646858791,0.961334504001648,3.85889367340179,NA,0
"1147","CEP55","ADRM1",0.175615981447124,0,0.175615981447124,1.52987524622456,NA,0
"1148","CEP55","ARL2",0.126751041666667,0,0.126751041666667,1.49167733674776,NA,0
"1149","CEP55","BCL2L2",0.638535504638219,0,0.638535504638219,1.93328908065051,NA,0
"1150","CEP55","BIK",0.0568491792929293,0,0.0568491792929293,1.44058365277606,NA,0
"1151","CEP55","BNIP3",0.192085287569573,0,0.192085287569573,1.52826971008789,NA,0
"1152","CEP55","BNIP3L",0.907350252525252,0.0614172065451628,0.968767459070415,2.85819430814524,NA,0
"1153","CEP55","BRMS1",0.0444137810760668,0,0.0444137810760668,1.42647238888209,NA,0
"1154","CEP55","BTG1",0.903649321338384,0.0729946758349705,0.976643997173354,2.99255073208323,NA,0
"1155","CEP55","CCL14",0.983246385732323,0.629549817569464,1.61279620330179,74.203821656051,NA,0
"1156","CEP55","CCND2",0.454584201388889,0.106258210482913,0.560842411871801,2.34548016911617,NA,0
"1157","CEP55","CCND3",0.624503517625232,0.0406949601058498,0.665198477731082,2.15700796148861,NA,0
"1158","CEP55","CDK4",0.265632966604824,0,0.265632966604824,1.56229046533459,NA,0
"1159","CEP55","CDK6",0.941410164141414,0.0479147929855199,0.989324957126934,2.78641473331739,NA,0
"1160","CEP55","CDKN1A",0.074163226010101,0,0.074163226010101,1.42734623866699,NA,0
"1161","CEP55","CDKN2D",0.652564567550505,0.0377369391764564,0.690301506726962,2.17757009345794,NA,0
"1162","CEP55","CEP55",0.180153469387755,0,0.180153469387755,1.49015093374265,1,0
"1163","CEP55","CNOT7",0,0.147281017747338,0.147281017747338,1.77510284930672,NA,0
"1164","CEP55","DAPK1",0.636281029040404,0,0.636281029040404,1.86489514967184,NA,0
"1165","CEP55","DDX39A",0.684682339015152,0,0.684682339015152,1.91046244670384,NA,0
"1166","CEP55","EIF4EBP2",0.639087753246753,0,0.639087753246753,1.85686962065668,NA,0
"1167","CEP55","EXOSC5",0.955596892393321,0.231725689075923,1.18732258146924,6.93039857227841,NA,0
"1168","CEP55","GAA",0.24461820593692,0,0.24461820593692,1.51200519143413,NA,0
"1169","CEP55","IGF2",0.933990050092764,0.142174635776797,1.07616468586956,4.18312387791741,NA,0
"1170","CEP55","IKZF1",0.658026244897959,0,0.658026244897959,1.85450493473416,NA,0
"1171","CEP55","IKZF5",0.649256218434343,0,0.649256218434343,1.84247983552111,NA,0
"1172","CEP55","KLF3",0.577849348860506,0.0683849348097875,0.646234283670293,2.27806022682831,NA,0
"1173","CEP55","lam",0.222458680555556,0,0.222458680555556,1.48369842078451,NA,0
"1174","CEP55","largeT",0.398162729128015,0.28477421975863,0.682936948886645,3.6543287327478,NA,0
"1175","CEP55","LSM2",0,0.183691961118662,0.183691961118662,1.76997872986934,NA,0
"1176","CEP55","LSM3",0.619525313543599,0,0.619525313543599,1.79037959120947,NA,0
"1177","CEP55","MME",0,0.106527602415775,0.106527602415775,1.5238718116416,NA,0
"1178","CEP55","MORF4L1",0.608822316919192,0.0351257367387033,0.643948053657895,2.10516805204192,NA,0
"1179","CEP55","MRFAP1",0.94986727458256,0.233348804361726,1.18321607894429,6.90984578884935,NA,0
"1180","CEP55","MRFAP1L1",0.386149289772727,0.18173145253375,0.567880742306477,2.76393831553974,NA,0
"1181","CEP55","MTA1",0.626637436868687,0,0.626637436868687,1.77699816961562,NA,0
"1182","CEP55","NMI",0.906797569444444,0.109283100589391,1.01608067003384,3.48802395209581,NA,0
"1183","CEP55","OR10AG1",0.652373469065657,0,0.652373469065657,1.79258347438067,NA,0
"1184","CEP55","p53",0.28411480890538,0,0.28411480890538,1.49129544290835,NA,0
"1185","CEP55","PCNA",0.188099179292929,0,0.188099179292929,1.42612314848819,NA,0
"1186","CEP55","PIAS1",0.389697869318182,0.0443897197385831,0.434087589056765,1.88663967611336,NA,0
"1187","CEP55","PPID",0.501712294823232,0.0299960707269155,0.531708365550148,1.95207774798928,NA,0
"1188","CEP55","PSMC1",0.122652414772727,0,0.122652414772727,1.37820891991009,NA,0
"1189","CEP55","PSMC2",0.051567692550505,0,0.051567692550505,1.33600917431193,1,0
"1190","CEP55","PSMD2",0.679016019570707,0,0.679016019570707,1.78434676060652,NA,0
"1191","CEP55","PSMD5",0.937099116883117,0.284793438113949,1.22189255499707,9.03801396431342,NA,0
"1192","CEP55","QKI",0.912738998144712,0,0.912738998144712,2.02997037811465,NA,0
"1193","CEP55","RBBP4",0.932325337662338,0.211034307027685,1.14335964469002,5.87493696419566,NA,0
"1194","CEP55","RBFOX2",0.0991942234848485,0,0.0991942234848485,1.34916039374638,NA,0
"1195","CEP55","RBPMS",0.557977793560606,0.0826006368832096,0.640578430443816,2.36068895643364,NA,0
"1196","CEP55","REEP2",0.648695785984848,0,0.648695785984848,1.73182696595808,NA,0
"1197","CEP55","RING1",0.640232083487941,0,0.640232083487941,1.72006496382696,NA,0
"1198","CEP55","RYBP",0.0577324494949495,0,0.0577324494949495,1.31712832108536,NA,0
"1199","CEP55","S100A1",0.079576452020202,0,0.079576452020202,1.32612407512806,NA,0
"1200","CEP55","S100B",0.189713368055556,0,0.189713368055556,1.38361045130641,NA,0
"1201","CEP55","S100P",0.645897968460111,0,0.645897968460111,1.70371453641416,NA,0
"1202","CEP55","SARNP",0.167975220959596,0,0.167975220959596,1.36384921564037,NA,0
"1203","CEP55","SH3GLB1",0.626913778409091,0,0.626913778409091,1.67891627035596,NA,0
"1204","CEP55","SH3GLB2",0.38864411300505,0,0.38864411300505,1.49531510717495,NA,0
"1205","CEP55","SNX32",0.664244378478664,0.0601956580852611,0.724440036563925,2.35305998788124,NA,0
"1206","CEP55","STMN2",0.101168230055659,0,0.101168230055659,1.31891769500736,NA,0
"1207","CEP55","STX4",0.384106407828283,0.18642304518664,0.570529453014923,2.7877482651352,NA,0
"1208","CEP55","SUPT4H1",0.598234428571429,0,0.598234428571429,1.63784619710389,NA,0
"1209","CEP55","SUPT5H",0.682701452020202,0,0.682701452020202,1.70546040111258,1,0
"1210","CEP55","TOPBP1",0.655206628787879,0,0.655206628787879,1.67843250252125,NA,0
"1211","CEP55","TSG101",0.776690527172552,0.530951917946106,1.30764244511866,11.626746506986,1,10.092458
"1212","CEP55","UBE2I",0.62093780148423,0,0.62093780148423,1.64130741053818,NA,0
"1213","CEP55","UCHL5",0.934250241187384,0.155495324855088,1.08974556604247,4.48421862971517,NA,0
"1214","CEP55","VAMP2",0.59434754784689,0.0621175280929429,0.656465075939833,2.2577519379845,NA,0
"1215","CEP55","VAMP3",0.446330066287879,0.0470144437168013,0.49334451000468,1.96359346030676,NA,0
"1216","CNOT7","ADRM1",0.0646240686456401,0,0.0646240686456401,1.45497689521669,NA,0
"1217","CNOT7","AP2B1",0,0.0578203822475732,0.0578203822475732,1.58568123043419,NA,0
"1218","CNOT7","ARL2",0.245589977736549,0,0.245589977736549,1.57581496009739,NA,0
"1219","CNOT7","BCL2L2",0,0.242761502367524,0.242761502367524,2.31748557787945,NA,0
"1220","CNOT7","BIK",0,0.355158380881713,0.355158380881713,2.69613515389956,NA,0
"1221","CNOT7","BNIP3",0,0.406863740232935,0.406863740232935,2.79644743158905,NA,0
"1222","CNOT7","BNIP3L",0.624094667903525,0.170619121639701,0.794713789543226,3.33237986270023,NA,0
"1223","CNOT7","BRMS1",0.197830838589981,0,0.197830838589981,1.52726796014683,1,0
"1224","CNOT7","BTG1",0.814451388189373,0.437632619704118,1.25208400789349,11.1911623439001,1,7.067206
"1225","CNOT7","CCL14",0,0.350378334142343,0.350378334142343,2.58257592551541,NA,0
"1226","CNOT7","CCND2",0,0.145864333835205,0.145864333835205,1.83377931685818,NA,0
"1227","CNOT7","CCND3",0,0.0883976065940067,0.0883976065940067,1.62664060318347,NA,0
"1228","CNOT7","CDK4",0.171231960227273,0,0.171231960227273,1.49531510717495,1,0
"1229","CNOT7","CDK6",0.394634139146568,0,0.394634139146568,1.65954415954416,NA,0
"1230","CNOT7","CDKN1A",0.553354498269896,0.188228221698036,0.741582719967932,3.27523193702558,NA,0
"1231","CNOT7","CDKN2D",0.425124915196744,0.138842017684598,0.563966932881342,2.51674227694967,NA,0
"1232","CNOT7","CEP55",0.573566682449495,0.209272658186081,0.782839340635576,3.56924019607843,NA,0
"1233","CNOT7","CNOT7",0.000462326388888889,0,0.000462326388888889,1.37609260571699,NA,0
"1234","CNOT7","CTBP1",0,0.0856169697229199,0.0856169697229199,1.56965777418486,NA,0
"1235","CNOT7","DAPK1",0.30911480890538,0,0.30911480890538,1.57453709960806,NA,0
"1236","CNOT7","DDX39A",0,0.0629318091302446,0.0629318091302446,1.48143438453713,NA,0
"1237","CNOT7","DMRTB1",0.953363998144712,0.138322395279871,1.09168639342458,4.19366450683945,NA,0
"1238","CNOT7","EIF4EBP2",0.0248433747680891,0,0.0248433747680891,1.38082256726325,NA,0
"1239","CNOT7","EXOSC1",0.675170486111111,0.118366828618387,0.793537314729498,2.89945246391239,NA,0
"1240","CNOT7","EXOSC5",0,0.0990679544825591,0.0990679544825591,1.56860105022216,NA,0
"1241","CNOT7","FHL3",0,0.0147374310626506,0.0147374310626506,1.3296051129879,1,0
"1242","CNOT7","GAA",0,0.117905850246531,0.117905850246531,1.61267995570321,NA,0
"1243","CNOT7","IGF2",0.521154466540404,0.0743799679396594,0.595534434480063,2.23308414797776,NA,0
"1244","CNOT7","IKZF1",0,0.0159858418931482,0.0159858418931482,1.31966470321704,NA,0
"1245","CNOT7","IKZF5",0,0.0944318379625256,0.0944318379625256,1.52526839486777,NA,0
"1246","CNOT7","KLF3",0.435922920222635,0.122841802327169,0.558764722549803,2.42809503959983,NA,0
"1247","CNOT7","lam",0,0.294011323284829,0.294011323284829,2.11779676422469,NA,0
"1248","CNOT7","largeT",0,0.309077994702321,0.309077994702321,2.13918472273228,NA,0
"1249","CNOT7","LSM2",0.571193213383838,0.342285089678079,0.913478303061918,5.18469069870939,NA,0
"1250","CNOT7","LSM3",0.598319354359926,0.189893868586908,0.788213222946834,3.44776561112755,1,0
"1251","CNOT7","MME",0.115978835227273,0,0.115978835227273,1.40310731061062,NA,0
"1252","CNOT7","MORF4L1",0,0.0554924031039645,0.0554924031039645,1.37593008149285,NA,0
"1253","CNOT7","MRFAP1",0.637723064935065,0.0803091886208307,0.718032253555896,2.47925090444775,NA,0
"1254","CNOT7","MRFAP1L1",0.526516053803339,0.23343570363818,0.75995175744152,3.66929133858268,1,0
"1255","CNOT7","MTA1",0.682050662878788,0,0.682050662878788,1.83118516189877,NA,0
"1256","CNOT7","NMI",0,0.20299305862696,0.20299305862696,1.77132431199635,1,0
"1257","CNOT7","OR10AG1",0,0.252548065255376,0.252548065255376,1.90733464309103,NA,0
"1258","CNOT7","p53",0.561402383207071,0.0647772540858175,0.626179637292888,2.22838561591431,NA,0
"1259","CNOT7","PCNA",0,0.451956826738456,0.451956826738456,2.24643270343232,NA,0
"1260","CNOT7","PIAS1",0.524703046085859,0,0.524703046085859,1.66286040536683,1,0
"1261","CNOT7","PLEKHG7",0,0.0856169697229199,0.0856169697229199,1.41572487544052,NA,0
"1262","CNOT7","PPID",0.659098875695733,0.151634230738647,0.81073310643438,3.22268326417704,NA,0
"1263","CNOT7","PSMC1",0.444349179292929,0.37747701628436,0.82182619557729,4.54191033138402,1,0
"1264","CNOT7","PSMC2",0,0.0540696676331351,0.0540696676331351,1.31921639678406,1,0
"1265","CNOT7","PSMD2",0,0.252617860348749,0.252617860348749,1.84364614654217,NA,0
"1266","CNOT7","PSMD5",0.0935821496212121,0,0.0935821496212121,1.35292068284752,NA,0
"1267","CNOT7","QKI",0,0.0918526523135371,0.0918526523135371,1.40989955222074,NA,0
"1268","CNOT7","RBBP4",0.47514723800505,0.243729608674759,0.718876846679809,3.58682266009852,NA,0
"1269","CNOT7","RBBP8",0,0.0856169697229199,0.0856169697229199,1.38262520769048,NA,0
"1270","CNOT7","RBFOX2",0,0.143239423269059,0.143239423269059,1.52188112344873,NA,0
"1271","CNOT7","RBPMS",0,0.0773366597130692,0.0773366597130692,1.35056805008115,NA,0
"1272","CNOT7","REEP2",0.574080618686869,0.0104985981234599,0.584579216810329,1.93264764432648,NA,0
"1273","CNOT7","RYBP",0.396694474953618,0.150112825101469,0.546807300055087,2.55594559017113,NA,0
"1274","CNOT7","S100A1",0.179048972170686,0,0.179048972170686,1.3809862494073,NA,0
"1275","CNOT7","S100B",0.0814969647495362,0.0181493312150426,0.0996462959645787,1.52806925498426,NA,0
"1276","CNOT7","S100P",0.604428662337662,0.370264041998858,0.97469270433652,5.74457593688363,NA,0
"1277","CNOT7","SARNP",0.559436994949495,0.00806748859618591,0.567504483545681,1.90173032974208,NA,0
"1278","CNOT7","SH3GLB1",0,0.154158096873618,0.154158096873618,1.50283797729618,NA,0
"1279","CNOT7","SNX32",0,0.0558060297245197,0.0558060297245197,1.25701337936987,NA,0
"1280","CNOT7","STMN2",0,0.342493491720488,0.342493491720488,1.8787292372198,NA,0
"1281","CNOT7","STX4",0,0.0804999589837996,0.0804999589837996,1.30693291451649,NA,0
"1282","CNOT7","SUPT4H1",0.433371879240163,0.235589809340011,0.668961688580174,3.34002293577982,NA,0
"1283","CNOT7","SUPT5H",0.994950096474954,0.582614772224679,1.57756486869963,71.9135802469136,NA,0
"1284","CNOT7","TEX11",0,0.489906898306197,0.489906898306197,1.98466780238501,1,0
"1285","CNOT7","TOPBP1",0,0.00191078985315708,0.00191078985315708,1.13183717089284,NA,0
"1286","CNOT7","TSG101",0,0.397253061848521,0.397253061848521,1.88602881657763,1,0
"1287","CNOT7","UBE2I",0.0698651706864564,0.0196530906135388,0.0895182612999952,1.52526839486777,NA,0
"1288","CNOT7","UCHL5",0,0.11611907219028,0.11611907219028,1.3546511627907,NA,0
"1289","CNOT7","VAMP2",0.514512536178108,0.101193474617917,0.615706010796025,2.41350735446447,NA,0
"1290","CNOT7","VAMP3",0.139536435992579,0,0.139536435992579,1.31802240072406,NA,0
"1291","CNOT7","WDR7",0,0.0856169697229199,0.0856169697229199,1.27447762826824,NA,0
"1292","CTBP1","ADRM1",0.566916351010101,0.077891624841189,0.64480797585129,2.33747993579454,0,0
"1293","CTBP1","AP2B1",0.355250422077922,0.554257383966245,0.909507806044167,4.75704369130257,NA,0
"1294","CTBP1","ARL2",0.558708712121212,0.0817673566996938,0.640476068820906,2.35210983242479,0,0
"1295","CTBP1","BCL2L2",0.558432370580808,0,0.558432370580808,1.84656839435727,NA,0
"1296","CTBP1","BIK",0.603756914656772,0.0253974358974359,0.629154350554208,2.05467372134039,NA,0
"1297","CTBP1","BNIP3",0.52605940445269,0.0311868273396198,0.55724623179231,1.98635976129582,NA,0
"1298","CTBP1","BNIP3L",0.906443734217172,0.196127836310982,1.10257157052815,5.24774774774775,NA,0
"1299","CTBP1","BRMS1",0.569181328914141,0,0.569181328914141,1.842771274913,NA,0
"1300","CTBP1","BTG1",0.549287065508021,0.0229263116847177,0.572213377192739,1.97524584604951,0,0
"1301","CTBP1","CCL14",0.520978866792929,0.0589594450342825,0.579938311827212,2.13096762392537,NA,0
"1302","CTBP1","CCND2",0.618213684601113,0.0351766222470723,0.653390306848185,2.11818181818182,NA,0
"1303","CTBP1","CCND3",0.455093023989899,0,0.455093023989899,1.7185425578994,NA,0
"1304","CTBP1","CDK4",0.577649655647383,0.0544284410889719,0.632078096736355,2.17960710944808,0,0
"1305","CTBP1","CDK6",0.564090940656566,0,0.564090940656566,1.81322957198444,NA,0
"1306","CTBP1","CDKN1A",0.944718513257576,0.428921428389328,1.3736399416469,19.0983606557377,NA,0
"1307","CTBP1","CDKN2D",0.480953046085859,0.0561044531337666,0.537057499219625,2.05903145987982,1,0
"1308","CTBP1","CEP55",0.920539788510101,0.227215138742536,1.14775492725264,6.28710199676201,NA,0
"1309","CTBP1","CNOT7",0.498282591540404,0,0.498282591540404,1.734921816828,NA,0
"1310","CTBP1","CTBP1",0.355250422077922,0.554257383966245,0.909507806044167,4.7531619747042,1,0
"1311","CTBP1","DAPK1",0.597522847866419,0.102609000913242,0.700131848779661,2.58143142034124,NA,0
"1312","CTBP1","DDX39A",0.478688068181818,0.056941591642138,0.535629659823956,2.06158202088126,NA,0
"1313","CTBP1","DMRTB1",0,0.514743565435844,0.514743565435844,2.63634306404164,1,0
"1314","CTBP1","EIF4EBP2",0.511594667903525,0.060168063575915,0.57176273147944,2.12204007285975,NA,0
"1315","CTBP1","EXOSC1",0.587340714712919,0.0279368205848712,0.61527753529779,2.04385964912281,NA,0
"1316","CTBP1","EXOSC5",0.511326510204082,0.094076130255898,0.60540264045998,2.36212489862125,NA,0
"1317","CTBP1","FHL3",0.355250422077922,0.554257383966245,0.909507806044167,4.74928658785161,NA,0
"1318","CTBP1","GAA",0.613943702651515,0.0513081975577695,0.665251900209285,2.20769376539701,NA,0
"1319","CTBP1","IGF2",0.679984532828283,0.331341618285078,1.01132615111336,6.03002070393375,0,0
"1320","CTBP1","IKZF1",0.931029641929499,0.372466677595161,1.30349631952466,13.3600917431193,1,0
"1321","CTBP1","IKZF5",0.526311628942486,0.0250582169264993,0.551369845868985,1.95897090970237,NA,0
"1322","CTBP1","KLF3",0,0.24778584436956,0.24778584436956,1.99725698611349,1,0
"1323","CTBP1","lam",0.516725252525252,0.113922931071972,0.630648183597225,2.51402675873975,NA,0
"1324","CTBP1","largeT",0.596394450834879,0.0770947244864586,0.673489175321338,2.38338788870704,NA,0
"1325","CTBP1","LSM2",0.581067186326071,0.0439610445205479,0.625028230846619,2.11510530137981,NA,0
"1326","CTBP1","LSM3",0.597798972170686,0.0258238091378239,0.62362278130851,2.04961294862773,NA,0
"1327","CTBP1","MME",0.59301519138756,0.069372303701455,0.662387495089015,2.30921704658077,NA,0
"1328","CTBP1","MORF4L1",0.913259380333952,0.189253101930657,1.10251248226461,5.10517090271691,0,0
"1329","CTBP1","MRFAP1",0.592723758971292,0.0271657029892014,0.619889461960493,2.04745166959578,NA,0
"1330","CTBP1","MRFAP1L1",0.594981803229665,0.0537183651584336,0.648700168388099,2.19811320754717,NA,0
"1331","CTBP1","MTA1",0.552444850975149,0,0.552444850975149,1.70846165126851,NA,0
"1332","CTBP1","NMI",0.591900852272727,0.0461469496171043,0.638047801889832,2.14390872285609,NA,0
"1333","CTBP1","OR10AG1",0.617637536178108,0.0167583525164472,0.634395888694555,2.02256944444444,NA,0
"1334","CTBP1","p53",0.602044402597403,0,0.602044402597403,1.74036450552734,NA,0
"1335","CTBP1","PCNA",0.61338327020202,0.0383504022613612,0.651733672463381,2.12785388127854,NA,0
"1336","CTBP1","PIAS1",0.544183792084468,0,0.544183792084468,1.67915825886423,NA,0
"1337","CTBP1","PLEKHG7",0.355250422077922,0.554257383966245,0.909507806044167,4.74541751527495,NA,0
"1338","CTBP1","PPID",0.548175290972004,0.023009566398732,0.571184857370736,1.97457627118644,NA,0
"1339","CTBP1","PSMC1",0.529744619666048,0.177939659932974,0.707684279599022,3.10666666666667,0,0
"1340","CTBP1","PSMC2",0.58876851076555,0.0436643374833524,0.632432848248903,2.12320029159832,NA,0
"1341","CTBP1","PSMD2",0.547874807329349,0.0542710711567732,0.602145878486122,2.13526392961877,NA,0
"1342","CTBP1","PSMD5",0.61961820593692,0.0166025699082984,0.636220775845219,2.02432667245873,NA,0
"1343","CTBP1","QKI",0.558985053661616,0.0359376572546827,0.594922710916299,2.04565408252853,NA,0
"1344","CTBP1","RBBP4",0.645178421150278,0.0190664867856649,0.664244907935943,2.07184776809532,NA,0
"1345","CTBP1","RBBP8",0.355250422077922,0.554257383966245,0.909507806044167,4.74155474155474,1,0
"1346","CTBP1","RBFOX2",0.551551596413967,0.0225493697875392,0.574100966201506,1.97658635900916,NA,0
"1347","CTBP1","RBPMS",0.554376112771312,0,0.554376112771312,1.65412466278574,NA,0
"1348","CTBP1","REEP2",0.594136872009569,0,0.594136872009569,1.68352601156069,NA,0
"1349","CTBP1","RING1",0.551827490956276,0.131202698940881,0.683030189897157,2.72132679280542,NA,0
"1350","CTBP1","RYBP",0.872399321338384,0.423433676264183,1.29583299760257,13.2386363636364,NA,0
"1351","CTBP1","S100A1",0.525783280148423,0.160553341635533,0.686336621783956,2.93081761006289,NA,0
"1352","CTBP1","S100B",0.583598685199098,0.0883620243531202,0.671960709552219,2.45056794278502,0,0
"1353","CTBP1","S100P",0.513591270871985,0.149292846270928,0.662884117142914,2.79980773852439,NA,0
"1354","CTBP1","SARNP",0.55384891278704,0.0223662622488899,0.57621517503593,1.97893664005436,NA,0
"1355","CTBP1","SH3GLB1",0.507649261595547,0,0.507649261595547,1.58288043478261,NA,0
"1356","CTBP1","SH3GLB2",0.948917881944444,0.246661064972178,1.19557894691662,7.47753530166881,NA,0
"1357","CTBP1","SNX32",0.571753645833333,0,0.571753645833333,1.62709497206704,NA,0
"1358","CTBP1","STMN2",0.578518807913849,0,0.578518807913849,1.62845960301929,NA,0
"1359","CTBP1","STX4",0.580181154520411,0.0480314445828144,0.628212599103225,2.13761467889908,NA,0
"1360","CTBP1","SUPT4H1",0.527179834879406,0.0560644995151819,0.583244334394588,2.11972343522562,NA,0
"1361","CTBP1","SUPT5H",0.579913943150513,0.0455669250023782,0.625480868152892,2.12320029159832,1,0
"1362","CTBP1","TEX11",0,0.131144964940599,0.131144964940599,1.4042912246866,NA,0
"1363","CTBP1","TOPBP1",0,0.0815326755866399,0.0815326755866399,1.29014396456257,NA,0
"1364","CTBP1","TSG101",0.918673040816327,0.277554427106264,1.19622746792259,8.23903818953324,0,0
"1365","CTBP1","UBE2I",0.546771229160113,0.138258580333808,0.685029809493921,2.7659069325736,1,0
"1366","CTBP1","UCHL5",0.530580959183673,0,0.530580959183673,1.56733485806538,NA,0
"1367","CTBP1","VAMP2",0.587930921052632,0,0.587930921052632,1.60689655172414,NA,0
"1368","CTBP1","VAMP3",0.510198113172542,0,0.510198113172542,1.54591295116773,NA,0
"1369","CTBP1","WDR7",0.355250422077922,0.554257383966245,0.909507806044167,4.73769825132168,NA,0
"1370","DAPK1","ADRM1",0.277128125,0.0219215987396613,0.299049723739661,1.69553194585941,NA,0
"1371","DAPK1","AP2B1",0.798972699443414,0.148959622736692,0.947932322180105,3.68670886075949,NA,0
"1372","DAPK1","ARL2",0.791924100378788,0.55259354076408,1.34451764114287,12.6630434782609,NA,0
"1373","DAPK1","BCL2L2",0.252696306818182,0,0.252696306818182,1.57730842133767,NA,0
"1374","DAPK1","BIK",0,0.364402295194959,0.364402295194959,2.71498485201585,NA,0
"1375","DAPK1","BNIP3",0.746578046085859,0.227430299416027,0.974008345501886,4.72616632860041,NA,0
"1376","DAPK1","BNIP3L",0,0.225496908392054,0.225496908392054,2.1952138684756,0,0
