"","bait","prey","Enrichment_score","Specificity_score","Sum_scores","Borda_scores","interactor","Interaction_Score"
"56","AFF4","CCNYL1",0.89033459607485,0.314613223164268,1.20494781923912,5.56257082726242,NA,0
"57","AFF4","CDC20",0.00121004109020057,0.414702635089639,0.41591267617984,2.18380577094191,NA,0
"58","AFF4","CDC25A",0.88659867082341,0.407967367263533,1.29456603808694,12.2933810375671,NA,0
"59","AFF4","CDC25B",0.894203255239801,0.41357369033386,1.30777694557366,13.8604275917709,NA,0
"60","AFF4","CDC25C",0.889867688934252,0.41041836029385,1.3002860492281,12.8640958442531,NA,0
"61","AFF4","CDK1",0.884997846341361,0.335420682578689,1.22041852892005,6.72933803368586,NA,0
"62","AFF4","CDK16",0,0.41674864303193,0.41674864303193,2.13124922466195,NA,0
"63","AFF4","CDK2",0.885798258582386,0.31165219611228,1.19745045469467,5.35536159600997,NA,0
"64","AFF4","CDK4",0.878651564129199,0.339930705436343,1.21858226956554,6.79723046488625,0,6.115050344
"65","AFF4","CDK6",0.894336657279971,0.317193190408347,1.21152984768832,5.75159022430532,NA,0
"66","AFF4","CDK7",0.888666402446056,0.410097112787792,1.29876351523385,12.7259259259259,NA,0
"67","AFF4","CDK9",0.888332897345629,0.409298419010279,1.29763131635591,12.5860805860806,NA,0
"68","AFF4","CDKN1B",0.891535214436386,0.411967622177294,1.30350283661368,13.3023615950445,NA,0
"69","AFF4","CDKN2D",0.880795682075984,0.403460207182753,1.28425588925874,11.4190761050183,NA,0
"70","AFF4","CDT1",0.89120170933596,0.315182473880182,1.20638418321614,5.60430598597292,NA,0
"71","AFF4","CEP55",0.877984568852325,0.401219818715977,1.2792043875683,11.023419955085,NA,0
"72","AFF4","CHEK2",0.890934905255618,0.411260970057799,1.30219587531342,13.1145038167939,NA,0
"73","AFF4","CHN1",0.884064032060167,0.405993665203568,1.29005769726373,11.918140825529,NA,0
"74","AFF4","CLP1",0.889200678733399,0.40986757763561,1.29906825636901,12.7118017018128,NA,0
"75","AFF4","CNOT7",0.879328259634106,0.402276067251469,1.28160432688558,11.21044045677,NA,0
"76","AFF4","CREB1",0.882529908598203,0.404855405810179,1.28738531440838,11.6950306330837,NA,0
"77","AFF4","CREB3L1",0.883130217778972,0.405323537725623,1.28845375550459,11.7792252314021,NA,0
"78","AFF4","CRTC3",0,0.416803678549911,0.416803678549911,2.11745855672644,NA,0
"79","AFF4","CSNK1D",0,0.329031196073247,0.329031196073247,1.79857621440536,NA,0
"80","AFF4","CSNK1E",0.888199495305459,0.40973911639267,1.29793861169813,12.6230712711242,NA,0
"81","AFF4","CXCR7",0.894670162380398,0.317422697737384,1.21209286011778,5.76994122586062,NA,0
"82","AFF4","DAXX",0.882396506558033,0.40474524745146,1.28714175400949,11.6711956521739,NA,0
"83","AFF4","DCTN1",0.894470059320142,0.317284992197001,1.21175505151714,5.75833752304341,NA,0
"84","AFF4","DDB2",0.883264068946787,0.405378662581778,1.28864273152856,11.7953999313423,NA,0
"85","AFF4","DDX39",0,0.41507867390127,0.41507867390127,2.10127201565558,NA,0
"86","AFF4","DDX5",0.883997331040081,0.406048777879244,1.29004610891933,11.9222761970854,NA,0
"87","AFF4","DDX6",0.878994754533679,0.402000695715627,1.28099545024931,11.1667208319792,NA,0
"88","AFF4","DEK",0.889734286894082,0.410271453046067,1.30000573994015,12.8208955223881,NA,0
"89","AFF4","DIAPH2",0.881596094317008,0.404056806431376,1.28565290074838,11.5340718361866,NA,0
"90","AFF4","DLGAP5",0,0.318854248256562,0.318854248256562,1.730110775428,NA,0
"91","AFF4","DNM1L",0.892869234838094,0.316284221069703,1.2091534559078,5.6878000331071,NA,0
"92","AFF4","DNM2",0.893002636878264,0.34064552981178,1.23364816669004,7.13899854560565,NA,0
"93","AFF4","EBF1",0.883196469671412,0.405461267647779,1.28865773731919,11.8116191130973,NA,0
"94","AFF4","ECT2L",0.882263104517862,0.404635107363458,1.28689821188132,11.6356247883508,NA,0
"95","AFF4","EGFR",0.888599701425971,0.409500350625268,1.29810005205124,12.6184355490268,NA,0
"96","AFF4","ELAVL1",0.88286341369863,0.309679244923379,1.19254265862201,5.23222171463378,NA,0
"97","AFF4","ELL",0.89406985319963,0.317027927758439,1.21109778095807,5.73910138633706,1,0
"98","AFF4","EPB41",0.885331351441788,0.407021824095511,1.2923531755373,12.1113852661262,NA,0
"99","AFF4","ERCC2",0.881129187176411,0.403763132011314,1.28489231918772,11.4801202806549,NA,0
"100","AFF4","ERCC3",0.88099578513624,0.403542720895165,1.28453850603141,11.4380825565912,NA,0
"101","AFF4","ERG",0.884397537160593,0.406296570238851,1.29069410739944,11.9721254355401,NA,0
"102","AFF4","ESR1",0.894403358300057,0.317239088445273,1.21164244674533,5.75351640991293,NA,0
"103","AFF4","ETV1",0.886798773883666,0.312303502183363,1.19910227606703,5.3999685682854,NA,0
"104","AFF4","ETV5",0.883797227979825,0.405846827993537,1.28964405597336,11.8851608439986,NA,0
"105","AFF4","ETV6",0.890534699135106,0.410976368593205,1.30151106772831,13.020083364911,NA,0
"106","AFF4","EWSR1",0.00168321513010719,0.368410776748114,0.370093991878221,1.98670135877421,NA,0
"107","AFF4","EXOSC5",0.00181840771293765,0.414776071622138,0.416594479335075,2.18547258618496,NA,0
"108","AFF4","EXT1",0.893469544018862,0.349260681651663,1.24273022567052,7.98512665582152,NA,0
"109","AFF4","EXT2",0,0.415996183822642,0.415996183822642,2.08280293386676,NA,0
"110","AFF4","EZH2",0,0.416225693927397,0.416225693927397,2.08204568866267,NA,0
"111","AFF4","EZR",0.87912815657385,0.402110872345064,1.28123902891891,11.1848958333333,NA,0
"112","AFF4","FANCD2",0.89306933789835,0.412802662584481,1.30587200048283,13.6079207920792,NA,0
"113","AFF4","FANCE",0.892469028717581,0.412426493475183,1.30489552219276,13.4745098039216,NA,0
"114","AFF4","FANCG",0.891001606275704,0.315035561682345,1.20603716795805,5.59244791666667,NA,0
"115","AFF4","FBXO11",0.880728981055899,0.403405089939398,1.2841340709953,11.4114911989372,NA,0
"116","AFF4","FGFR1",0.877417622866982,0.40076145253857,1.27817907540555,10.9461611978337,NA,0
"117","AFF4","FGFR1OP",0.879595063714448,0.307457865514585,1.18705292922903,5.10777463951241,NA,0
"118","AFF4","FGFR2",0.884464238180679,0.406379234684686,1.29084347286536,11.9888346127006,NA,0
"119","AFF4","FH",0.884664341240935,0.326994575070233,1.21165891631117,6.27236217597663,NA,0
"120","AFF4","FHL3",0,0.416381665122915,0.416381665122915,2.07500452925901,NA,0
"121","AFF4","FIP1L1",0.878051268380012,0.40127488064196,1.27932614902197,11.034039820167,NA,0
"122","AFF4","FLI1",0.889400781793655,0.410051133283508,1.29945191507716,12.7448071216617,NA,0
"123","AFF4","FLT3",0.881329290236667,0.403900790373158,1.28523008060982,11.5031804486106,NA,0
"124","AFF4","FOXL2",0.879461661674277,0.402422937957816,1.28188459963209,11.2361020274689,NA,0
"125","AFF4","FOXM1",0.88933408077357,0.313970532541378,1.20330461331495,5.51613421094879,NA,0
"126","AFF4","FOXO1",0.894736863400483,0.317468601489112,1.2122054648896,5.77478991596639,NA,0
"127","AFF4","FOXO3",0.884797743281105,0.310982419792691,1.1957801630738,5.31723924481585,NA,0
"128","AFF4","GAS7",0.889600884853911,0.314154157072965,1.20375504192688,5.52944962986804,NA,0
"129","AFF4","GATA1",0.880395475955472,0.403138897251742,1.28353437320721,11.3661925239828,NA,0
"130","AFF4","GATA2",0.884864444301191,0.406746449514549,1.29161089381574,12.0561403508772,NA,0
"131","AFF4","GATA3",0.878451465546137,0.401604906350063,1.2800563718962,11.1053652230123,NA,0
"132","AFF4","GFAP",0.877651071213888,0.306145311037023,1.18379638225091,5.03222026947862,NA,0
"133","AFF4","GIT1",0.89220222463724,0.412160367480918,1.30436259211816,13.3904910366329,NA,0
"134","AFF4","GOPC",0.882329805537947,0.404690177407459,1.28701998294541,11.6514072566972,NA,0
"135","AFF4","GPC3",0.892535729737667,0.412371448650226,1.30490717838789,13.4534064212999,NA,0
"136","AFF4","GRB2",0.0012776373816158,0.414477771773395,0.415755409155011,2.18228008891712,NA,0
"137","AFF4","GSG2",0.889133977713314,0.346660995569645,1.23579497328296,7.61524822695035,NA,0
"138","AFF4","HIP1",0.882196403497777,0.404580046454816,1.28677644995259,11.6277495769882,NA,0
"139","AFF4","HIST1H3A",0.880662280035813,0.403350056436832,1.28401233647265,11.4001327140013,NA,0
"140","AFF4","HOOK3",0.891668616476557,0.315476269701839,1.2071448861784,5.62817362817363,NA,0
"141","AFF4","HOXA13",0,0.415253018190376,0.415253018190376,2.05256869772999,NA,0
"142","AFF4","ICK",0,0.318303357517391,0.318303357517391,1.69662255579696,NA,0
"143","AFF4","IGH@",0.889667585873997,0.410363299385208,1.3000308852592,12.8352633545013,NA,0
"144","AFF4","IGL@",0.892802533818008,0.252536421420481,1.14533895523849,4.23831256938448,NA,0
"145","AFF4","IKZF1",0,0.414849187063955,0.414849187063955,2.04694388180627,NA,0
"146","AFF4","IL21R",0.885864959602471,0.407416557199216,1.29328151680169,12.1843971631206,NA,0
"147","AFF4","IMPDH2",0.882129702477691,0.405663275390759,1.28779297786845,11.7671232876712,NA,0
"148","AFF4","ING1",0.894536760340227,0.41380316321071,1.30833992355094,13.933495539335,NA,0
"149","AFF4","IRF4",0,0.416326592377029,0.416326592377029,2.05024166119697,NA,0
"150","AFF4","ITK",0.890668101175277,0.330839979289126,1.2215080804644,6.62169974947003,NA,0
"151","AFF4","JAK3",0.894803564420569,0.231158872095991,1.12596243651656,4.00980277745361,NA,0
"152","AFF4","JUN",0.890868204235533,0.314962117965501,1.20583032220103,5.5869918699187,NA,0
"153","AFF4","KDSR",0.887799289184946,0.312960549994289,1.20075983917924,5.4487789406914,NA,0
"154","AFF4","KRT8",0.887532485104605,0.148100327487528,1.03563281259213,3.34599279384555,NA,0
"155","AFF4","LASP1",0.881929599417435,0.404368897927645,1.28629849734508,11.5885328836425,NA,0
"156","AFF4","LBR",0.89320273993852,0.235917435793764,1.12912017573228,4.07640289476806,NA,0
"157","AFF4","LCK",0.88086238309607,0.403561163854889,1.28442354695096,11.4380825565912,NA,0
"158","AFF4","LCP1",0.882930114718716,0.406204885291051,1.28913500000977,11.8728403593642,NA,0
"159","AFF4","LDHA",0.880929084116155,0.403639240399189,1.28456832451534,11.4533333333333,NA,0
"160","AFF4","LIG1",0.881996300437521,0.404423992332603,1.28642029277012,11.6002700877785,NA,0
"161","AFF4","LMNA",0.00148042625586149,0.414491470157544,0.415971896413406,2.18283463566482,NA,0
"162","AFF4","LNX1",0.877784470269263,0.401018133477178,1.27880260374644,10.9916826615483,NA,0
"163","AFF4","LPP",0.878584864601511,0.401706920806616,1.28029178540813,11.1269430051813,NA,0
"164","AFF4","LSM3",0.883463722879398,0.40559895037058,1.28906267324998,11.8401102687802,NA,0
"165","AFF4","LYL1",0.884264135120423,0.406158899696528,1.29042303481695,11.9471488178025,NA,0
"166","AFF4","MAD1L1",0.00114244479878534,0.414450044607439,0.415592489406224,2.18172582386183,NA,0
"167","AFF4","MAFB",0.878184667435387,0.40138489411697,1.27956956155236,11.0553410553411,NA,0
"168","AFF4","MAML2",0.877584371686201,0.400898960184253,1.27848333187045,10.970625798212,NA,0
"169","AFF4","MAP2K4",0,0.375218167814166,0.375218167814166,1.8581008003461,NA,0
"170","AFF4","MCM2",0.887132278984093,0.408307039458596,1.29543931844269,12.3775216138329,NA,0
"171","AFF4","MEF2A",0.885131248381532,0.406865753225139,1.29199700160667,12.0773286467487,NA,0
"172","AFF4","MEF2C",0.894136554219715,0.332865639475404,1.22700219369512,6.77845728940619,NA,0
"173","AFF4","MITF",0.886531969803325,0.328160556563174,1.2146925263665,6.39851024208566,NA,0
"174","AFF4","MLH1",0.878928053513594,0.32317500136817,1.20210305488176,5.92618144187651,NA,0
"175","AFF4","MNAT1",0,0.416583536477988,0.416583536477988,2.02965325772343,NA,0
"176","AFF4","MORF4L1",0.877917869324638,0.401164881883877,1.27908275120851,11.0163513946778,NA,0
"177","AFF4","MRFAP1L1",0.884130733080252,0.225522502078873,1.10965323515912,3.8868778280543,NA,0
"178","AFF4","MSH2",0,0.415564969888387,0.415564969888387,2.02367630602509,NA,0
"179","AFF4","MSI2",0.882463207578118,0.404800308360102,1.28726351593822,11.687074829932,NA,0
"180","AFF4","MSN",0,0.416858695453939,0.416858695453939,2.0273778616946,NA,0
"181","AFF4","MTA1",0.88746578408452,0.408609962764597,1.29607574684912,12.4357582338038,NA,0
"182","AFF4","MUTYH",0.883930630019996,0.310404219064698,1.19433484908469,5.28127881955118,NA,0
"183","AFF4","MYB",0.880462176975557,0.403249066268381,1.28371124324394,11.3774834437086,NA,0
"184","AFF4","NBN",0.884931145321276,0.406663782023595,1.29159492734487,12.0519116099614,NA,0
"185","AFF4","NCOA4",0.890201194034679,0.410691934654185,1.30089312868886,12.9416195856874,NA,0
"186","AFF4","NDC80",0.889000575673143,0.409766518951967,1.29876709462511,12.6789667896679,NA,0
"187","AFF4","NDEL1",0.888733103466141,0.409656403224922,1.29838950669106,12.6509572901325,NA,0
"188","AFF4","NDRG1",0.890001090974423,0.410554234175518,1.30055532514994,12.9075882794891,NA,0
"189","AFF4","NEFL",0.888533000405885,0.409445298851985,1.29797829925787,12.6091743119266,NA,0
"190","AFF4","NEK11",0.889067276693228,0.409729846190895,1.29879712288412,12.6742899299152,NA,0
"191","AFF4","NEK2",0,0.335012415875656,0.335012415875656,1.74664497763318,NA,0
"192","AFF4","NEK6",0.890467998115021,0.410884679957809,1.30135267807283,12.9954614220877,NA,0
"193","AFF4","NF2",0.883663825939654,0.405745814986688,1.28940964092634,11.8728403593642,NA,0
"194","AFF4","NFE2L2",0.887999392245203,0.409032205006786,1.29703159725199,12.5309992706054,NA,0
"195","AFF4","NFIB",0.895003667480825,0.3502244926095,1.24522816009033,8.10186276821504,NA,0
"196","AFF4","NME1",0.887065577964007,0.312519841974795,1.1995854199388,5.41614123581337,NA,0
"197","AFF4","NMI",0.881529393296923,0.40411193585521,1.28564132915213,11.5340718361866,NA,0
"198","AFF4","NOS3",0.881729496357179,0.404222065285293,1.28595156164247,11.5573494786411,NA,0
"199","AFF4","NOTCH2",0,0.415876949507327,0.415876949507327,2.00478440982554,NA,0
"200","AFF4","NPM1",0.894269956259886,0.230865327820294,1.12513528408018,4.00186349871885,NA,0
"201","AFF4","NR3C1",0,0.415161138761966,0.415161138761966,1.99906911798929,NA,0
"202","AFF4","NR5A1",0.881662795337094,0.404166978493134,1.28582977383023,11.5495798319328,NA,0
"203","AFF4","OLIG2",0.880595579015728,0.403276551045907,1.28387213006164,11.3887968180312,NA,0
"204","AFF4","OMD",0.884330836140508,0.406278200361999,1.29060903650251,11.9637883008357,NA,0
"205","AFF4","ORC1L",0.893669647079118,0.413197307164108,1.30686695424323,13.744,NA,0
"206","AFF4","ORC6L",0,0.416638571995969,0.416638571995969,2.00046576618537,NA,0
"207","AFF4","PALLD",0.88186289839735,0.404313835496443,1.28617673389379,11.5729201751431,NA,0
"208","AFF4","PARK2",0,0.334063160146889,0.334063160146889,1.7307207978643,NA,0
"209","AFF4","PATZ1",0.886198464702898,0.40768276815759,1.29388123286049,12.2321110715557,NA,0
"210","AFF4","PAX8",0.888132794285373,0.40915156961977,1.29728436390514,12.5538911216661,NA,0
"211","AFF4","PBK",0.884530939200764,0.406379216413968,1.29091015561473,11.9888346127006,NA,0
"212","AFF4","PBX1",0,0.415454819743127,0.415454819743127,1.98992297445995,NA,0
"213","AFF4","PCNA",0,0.414904259809841,0.414904259809841,1.98589758409432,NA,0
"214","AFF4","PER1",0.882663310638374,0.404956388365832,1.28761969900421,11.7069846678024,NA,0
"215","AFF4","PHF8",0,0.416693607513949,0.416693607513949,1.99292384432458,NA,0
"216","AFF4","PIAS1",0.885464753481959,0.231809681280315,1.11727443476227,3.9576134531214,NA,0
"217","AFF4","PICALM",0.892402327697496,0.412298040038656,1.30470036773615,13.4323690383112,NA,0
"218","AFF4","PIK3R1",0.877717770741575,0.401036600282283,1.27875437102386,10.9916826615483,NA,0
"219","AFF4","PIM1",0.891268410356045,0.411490349864886,1.30275876022093,13.1950844854071,NA,0
"220","AFF4","PLK1",0.890401297094935,0.314659138345603,1.20506043544054,5.56617527944273,NA,0
"221","AFF4","PLK4",0.89133511137613,0.315311007051931,1.20664611842806,5.6152966170943,NA,0
"222","AFF4","PML",0.885531454502044,0.407168694801858,1.2927001493039,12.1370540445072,NA,0
"223","AFF4","PMS1",0.886265165722983,0.407719477460097,1.29398464318308,12.2495543672014,NA,0
"224","AFF4","PMS2",0.8884662993858,0.409904314344195,1.29837061372999,12.669616519174,NA,0
"225","AFF4","POLR2A",0.884597640220849,0.406471004895835,1.29106864511668,12.0097867878364,NA,0
"226","AFF4","PPARG",0.882996815738801,0.405204217266875,1.28820103300568,11.7590691307324,NA,0
"227","AFF4","PPP1CA",0.886732072863581,0.408040831545343,1.29477290440892,12.3109996417055,NA,0
"228","AFF4","PPP2R2A",0.891735317496642,0.325819674641503,1.21755499213815,6.31733774590917,NA,0
"229","AFF4","PPP2R5C",0.890601400155192,0.325112700161376,1.21571410031657,6.25295723384895,NA,0
"230","AFF4","PRCC",0.882796712678545,0.405057361786126,1.28785407446467,11.7269624573379,NA,0
"231","AFF4","PRF1",0.893602946059032,0.316734124317044,1.21033707037608,5.71428571428571,NA,0
"232","AFF4","PRKAR1A",0,0.319506145536906,0.319506145536906,1.64732956179883,NA,0
"233","AFF4","PRPF31",0.8857315575623,0.408095910724703,1.293827468287,12.2539229671897,NA,0
"234","AFF4","PSEN1",0.887665887144776,0.312859558692591,1.20052544583737,5.44187519797276,NA,0
"235","AFF4","PSMC2",0.87785116979695,0.401109893542532,1.27896106333948,11.0057655349135,NA,0
"236","AFF4","PSMD2",0.879795166774704,0.402652424388083,1.28244759116279,11.2766655726945,NA,0
"237","AFF4","PTPN1",0.891468513416301,0.411637204315931,1.30310571773223,13.2459521973786,NA,0
"238","AFF4","PYCR1",0.891135008315874,0.229240685325276,1.12037569364115,3.96035039188566,NA,0
"239","AFF4","QKI",0.878861352493509,0.401899713159974,1.28076106565348,11.152223304122,NA,0
"240","AFF4","RAD51L1",0.886998876943922,0.312382123099872,1.19938100004379,5.40846844010704,NA,0
"241","AFF4","RAF1",0,0.415372098940583,0.415372098940583,1.96668765382634,NA,0
"242","AFF4","RALGDS",0.00161561883869196,0.414362844541957,0.415978463380649,2.18214149625302,NA,0
"243","AFF4","RARA",0.893536245038947,0.268700689616414,1.16223693465536,4.49561690435693,NA,0
"244","AFF4","RASSF1",0,0.41506957577075,0.41506957577075,1.96197110717753,NA,0
"245","AFF4","RBBP8",0.883330320839228,0.405433665633146,1.28876398647237,11.8116191130973,NA,0
"246","AFF4","RBL2",0.883063516758886,0.405259316239512,1.2883228329984,11.7711545049675,NA,0
"247","AFF4","RBM15",0.890734802195362,0.411040679074255,1.30177548126962,13.0547112462006,NA,0
"248","AFF4","RBPMS",0.88373052695974,0.32638860767737,1.21011913463711,6.22125656346189,NA,0
"249","AFF4","RCC1",0,0.264990905279897,0.264990905279897,1.49978175469227,NA,0
"250","AFF4","REL",0.879928568814874,0.402762564476085,1.28269113329096,11.3026315789474,NA,0
"251","AFF4","RET",0.889800987914167,0.31422759697994,1.20402858489411,5.53479381443299,NA,0
"252","AFF4","RING1",0.880061970855045,0.40289106226046,1.28295303311551,11.3175230566535,NA,0
"253","AFF4","RPL11",0.894603461360313,0.317376799700458,1.21198026106077,5.76703591809332,NA,0
"254","AFF4","RPN1",0.885664856542215,0.311514558965735,1.19717941550795,5.34619573673565,NA,0
"255","AFF4","RPS6KB1",0.893803049119288,0.413289088869267,1.30709213798856,13.7770649558941,NA,0
"256","AFF4","RUNX1",0.885264650421703,0.327371001391329,1.21263565181303,6.31849944832659,NA,0
"257","AFF4","S100A1",0.879194857593936,0.402165927163467,1.2813607847574,11.1921824104235,NA,0
"258","AFF4","S100B",0.878251366963074,0.40144907906855,1.27970044603162,11.0660225442834,NA,0
"259","AFF4","SAMHD1",0,0.416216512034091,0.416216512034091,1.95538356476212,NA,0
"260","AFF4","SEPT5",0.889267379753484,0.409968529740066,1.29923590949355,12.7306409781401,NA,0
"261","AFF4","SEPT6",0.893869750139374,0.327068374565814,1.22093812470519,6.44169478815148,NA,0
"262","AFF4","SEPT9",0.893269440958606,0.41311467012435,1.30638411108296,13.6892430278884,NA,0
"263","AFF4","SH3GL1",0.88473104226102,0.310936479908476,1.1956675221695,5.31477184841454,NA,0
"264","AFF4","SH3GLB2",0.879061455553765,0.402055756624269,1.28111721217803,11.1776187378009,NA,0
"265","AFF4","SKA1",0.887399083064434,0.408609984080434,1.29600906714487,12.4357582338038,NA,0
"266","AFF4","SKA3",0.891601915456472,0.315467080188795,1.20706899564527,5.62633044047814,NA,0
"267","AFF4","SMAD1",0.887932691225117,0.408977166936542,1.29690985816166,12.5173041894353,NA,0
"268","AFF4","SMAD3",0.887332382044349,0.40852732420228,1.29585970624663,12.4222704266088,NA,0
"269","AFF4","SMAD4",0.886131763682813,0.327921883685247,1.21405364736806,6.37122195438531,NA,0
"270","AFF4","SP100",0.878718263656886,0.306870528519811,1.1855887921767,5.07308430532999,NA,0
"271","AFF4","SQSTM1",0.880128671875131,0.307806625371811,1.18793529724694,5.12606295688498,NA,0
"272","AFF4","SRC",0.891068307295789,0.41134352333477,1.30241183063056,13.1395793499044,NA,0
"273","AFF4","SRGAP3",0,0.416528500960007,0.416528500960007,1.94508915935466,NA,0
"274","AFF4","SS18L1",0.881796197377264,0.229808512082208,1.11160470945947,3.90365825948648,NA,0
"275","AFF4","STK11",0.892135523617155,0.412105322655961,1.30424084627312,13.364449630494,NA,0
"276","AFF4","STMN1",0.879528362694362,0.402404555900485,1.28193291859485,11.2361020274689,NA,0
"277","AFF4","STRADB",0.888799804486227,0.409638066844386,1.29843787133061,12.6509572901325,NA,0
"278","AFF4","STX4",0.878318066490762,0.401485674189427,1.27980374068019,11.076724693746,NA,0
"279","AFF4","STXBP2",0.888066093265288,0.409087326817821,1.29715342008311,12.5447243519533,NA,0
"280","AFF4","SUMO1",0,0.334693880197481,0.334693880197481,1.68903308263285,NA,0
